Source,Target,Weight
1140,1179,0.42063865126887323
1140,677,0.4121835491888098
6653,1435,0.3995308286273681
6653,421,0.38918696231340344
6653,1435,0.4013091153370512
6653,6653,0.052010190637216354
6653,1182,0.3659356289789923
6653,6653,0.10802892980999389
6653,2739,0.29512075016386324
6653,680,0.44532334022507053
6653,1179,0.47690028655140093
6653,7689,0.36615957768657276
6653,1179,0.47639492864515104
6653,1179,0.47639492864515104
195,4171,0.22214794650469263
195,497,0.16569596157903338
195,2039,0.4421082120431257
195,5905,0.2506962055198446
195,232,0.4033860649881168
195,6911,0.4804123136146455
195,8472,0.4107616889618557
195,4928,0.35847643042192634
500,176,0.3467294468848231
500,176,0.3467294468848231
500,6992,0.16029416382491715
500,8433,0.3516102625795988
500,176,0.3800117602378652
500,176,0.4435151026223367
500,2208,0.32093214430193634
500,3395,0.4660026599314019
500,176,0.4147572760001648
500,176,0.4147572760001648
500,8115,0.43482489062428087
500,176,0.3290597898444177
500,176,0.3469044345336129
500,4569,0.020175490735044984
500,500,0.0
500,8433,0.3516102625795988
500,1721,0.4141847831311275
7107,373,0.1559195069944144
7107,373,0.18613146723001928
7107,285,0.4702663591478049
7107,3691,0.39953828463957036
7107,2373,0.33536312404711593
7107,1829,0.24102877017086083
7107,2373,0.33536312404711593
7107,2373,0.33536312404711593
7107,3629,0.2560958662020951
7107,8556,0.2966104518122252
7107,391,0.4714352402048951
7107,373,0.15118454591028954
7107,2373,0.3649217825113388
7107,397,0.3189095680587917
7107,8513,0.13964052325700135
7107,1026,0.3760586430347503
5297,1435,0.2724272565145613
5297,421,0.2721979435649251
5297,1435,0.24962872224586694
5297,1182,0.18101040603904311
5297,2739,0.3312916385623143
5297,8877,0.2671403936466846
5297,1179,0.09072183666713524
5297,7689,0.4186435029578391
5297,1431,0.025943332882457714
5297,536,0.037523795855159595
5297,1179,0.12574835497344847
5297,1179,0.12574835497344847
4212,4266,0.48480239773173694
4212,5967,0.274093484603945
4212,5067,0.034989627743805846
4212,6919,0.18443815637909472
4212,5858,0.2312854359134768
4212,6919,0.22777419734915255
4212,5858,0.2312854359134768
4212,8460,0.25648527900556456
176,176,0.0
176,6992,0.4058417063619069
176,8433,0.07454293867027022
176,176,0.09137349277164014
176,176,0.09960873319267052
176,7942,0.4664036857552679
176,3395,0.33617105188378027
176,176,0.07334955768134324
176,176,0.07334955768134324
176,176,0.06905973763706931
176,176,0.039495607774157
176,4569,0.3542274803177441
176,560,0.4503955490394559
176,770,0.4891582963777728
176,500,0.3467294468848231
176,8433,0.07454293867027022
176,6992,0.4058417063619069
176,8433,0.07454293867027022
176,176,0.09137349277164014
176,176,0.09960873319267052
176,7942,0.4664036857552679
176,3395,0.33617105188378027
