Latitude,Longitude,축종,발생두수,ID
35.8167838,127.1984944,벌-재래종,9,2472
36.3462323,127.9202627,벌-재래종,6,3048
37.6037604,128.3210882,벌-재래종,2,2259
37.5631941,128.3127372,벌-재래종,2,7113
37.6814752,127.6318406,벌-재래종,10,2550
37.0060873,128.9653695,벌-재래종,2,1891
36.9786453,128.85124,벌-재래종,3,1882
38.5393784,128.3767215,벌-재래종,20,6610
35.3363846,127.9217038,벌-개량종,3,2208
35.1223615,126.6091503,벌-재래종,1,6238
37.6644484,128.4015336,벌-재래종,2,5632
34.7347053,127.0449183,벌-재래종,1,4546
37.4531546,129.1559572,벌-개량종,70,1435
37.4579607,129.1460745,벌-개량종,200,421
36.4518737,129.4294626,벌-재래종,20,431
35.3897255,127.829636,벌-재래종,5,8475
35.4412163,127.4091203,벌-재래종,1,4115
37.6506105,126.8479415,벌-개량종,20,83
37.017043,128.8162766,벌-재래종,1,1162
37.2534286,128.726245,벌-재래종,3,1875
36.29654,126.8670582,벌-개량종,9,2002
36.9395457,127.997495,벌-개량종,80,4249
37.4498916,128.1823372,벌-재래종,1,6568
35.2714721,127.8166414,벌-재래종,38,7011
36.0675456,128.2714806,벌-개량종,300,1829
35.1757137,127.3359261,벌-재래종,1,193
35.121549,127.3677518,벌-재래종,7,193
35.1077764,127.2000409,벌-개량종,1,7942
35.1378377,128.5161745,벌-재래종,1,8841
38.2355632,127.9878123,벌-개량종,1,5967
34.9964708,127.0719319,벌-재래종,1,6809
36.2136951,129.0125484,벌-재래종,3,6118
35.0119675,127.0777038,벌-재래종,1,6809
35.0807573,127.087375,벌-재래종,1,7942
35.0119675,127.0777038,벌-재래종,7,6809
37.694464,128.2708307,벌-재래종,2,663
37.4498916,128.1823372,벌-재래종,3,6568
36.6389298,128.2201196,벌-개량종,5,2373
37.1890654,129.0362358,벌-재래종,50,1431
37.6814752,127.6318406,벌-재래종,20,2550
36.9002638,128.1552132,벌-재래종,3,1825
36.4762887,129.1340697,벌-재래종,2,2743
36.4785066,129.1679121,벌-재래종,50,2743
37.258505,128.8253618,벌-재래종,5,704
34.9811271,127.0915996,벌-재래종,1,8742
34.9964708,127.0719319,벌-재래종,1,6809
36.7659693,127.7038728,벌-재래종,5,6490
36.9786453,128.85124,벌-재래종,6,1882
37.6644484,128.4015336,벌-재래종,2,5632
37.6644484,128.4015336,벌-재래종,2,5632
38.1681838,128.1786506,벌-재래종,2,5977
35.200009,126.9515173,벌-개량종,1,560
35.200009,126.9515173,벌-개량종,1,560
35.1556824,127.2116211,벌-재래종,4,6828
36.8308912,128.6942083,벌-개량종,2,401
35.7169648,127.1893559,벌-재래종,12,4043
36.9781712,128.9144704,벌-재래종,8,1167
37.3352646,128.6022225,벌-재래종,2,4390
35.2344191,127.2867937,벌-재래종,2,2076
35.2344191,127.2867937,벌-재래종,3,2076
35.1556824,127.2116211,벌-재래종,7,6828
34.7026119,127.1659258,벌-재래종,1,1550
35.1998713,127.4104679,벌-재래종,1,7551
35.1998713,127.4104679,벌-재래종,1,7551
35.6634688,128.4027436,벌-개량종,30,7669
35.1986439,127.4529926,벌-재래종,1,7551
34.7015684,127.0514942,벌-재래종,1,1533
36.9781712,128.9144704,벌-재래종,4,1167
37.4358164,129.1399179,벌-개량종,60,1435
37.4381764,128.2000497,벌-재래종,2,7098
35.121549,127.3677518,벌-재래종,2,193
36.9786453,128.85124,벌-재래종,4,1882
36.6583598,128.8915154,벌-재래종,1,3704
37.017043,128.8162766,벌-재래종,2,1162
37.245738,129.0698695,벌-재래종,7,1433
36.4838784,126.7898453,벌-재래종,15,5417
37.7142062,128.1824685,벌-재래종,2,1799
35.121549,127.3677518,벌-재래종,30,193
37.6644484,128.4015336,벌-재래종,1,5632
38.0466608,128.3851271,벌-재래종,2,7126
35.2513297,127.3842655,벌-재래종,1,7551
34.9624053,127.5650821,벌-재래종,1,7574
37.7142062,128.1824685,벌-재래종,3,1799
36.955982,127.6337621,벌-개량종,250,5905
38.0466608,128.3851271,벌-재래종,1,7126
35.1934074,127.2851201,벌-재래종,2,7974
35.1934074,127.2851201,벌-재래종,4,7974
36.7047911,128.8286576,벌-재래종,4,3704
36.9786453,128.85124,벌-재래종,1,1882
38.0466608,128.3851271,벌-재래종,4,7126
35.1934074,127.2851201,벌-재래종,3,7974
38.0466608,128.3851271,벌-재래종,2,7126
36.4785066,129.1679121,벌-재래종,50,2743
36.9225014,128.1364956,벌-재래종,19,1825
37.017043,128.8162766,벌-재래종,1,1162
36.6389298,128.2201196,벌-개량종,140,2373
36.2136951,129.0125484,벌-재래종,1,6118
36.6966455,128.969731,벌-재래종,5,8859
36.2136951,129.0125484,벌-재래종,1,6118
35.1934074,127.2851201,벌-재래종,15,7974
38.0466608,128.3851271,벌-재래종,2,7126
38.1453645,128.1335981,벌-재래종,1,648
35.1556824,127.2116211,벌-재래종,1,6828
38.0466608,128.3851271,벌-재래종,1,7126
37.7120915,127.7440552,벌-재래종,6,4190
35.0317078,127.5730566,벌-재래종,7,7574
36.5789495,128.7192854,벌-개량종,1,1877
35.2495331,127.1779403,벌-개량종,100,3395
34.8780837,126.9078796,벌-개량종,1,8382
35.4797722,127.698092,벌-재래종,5,6992
35.1556824,127.2116211,벌-재래종,2,6828
36.527337,128.1444098,벌-개량종,200,3629
37.6078802,127.7290553,벌-재래종,1,5079
37.4498916,128.1823372,벌-재래종,1,6568
35.0795439,126.5604999,벌-재래종,12,6238
37.017043,128.8162766,벌-재래종,3,1162
37.017043,128.8162766,벌-재래종,8,1162
35.6192242,127.248168,벌-개량종,140,176
35.6192242,127.248168,벌-개량종,140,176
36.6839838,126.5831038,벌-개량종,50,1974
37.704929,127.8953907,벌-재래종,5,3597
37.6634847,128.203636,벌-재래종,4,1799
37.7120915,127.7440552,벌-재래종,21,4190
35.4797722,127.698092,벌-재래종,5,6992
36.9405735,127.855825,벌-재래종,5,8472
35.1474739,127.3627599,벌-재래종,18,193
37.6078802,127.7290553,벌-재래종,2,5079
37.7016228,128.8379164,벌-개량종,20,6653
37.2082712,129.2480702,벌-재래종,6,8877
36.6966455,128.969731,벌-재래종,4,8859
37.6078802,127.7290553,벌-재래종,7,5079
37.7142062,128.1824685,벌-재래종,9,1799
37.7142062,128.1824685,벌-재래종,2,1799
36.6839838,126.5831038,벌-개량종,50,1974
37.7267059,126.9116461,벌-재래종,8,4805
34.9992997,126.6187141,벌-재래종,1,1479
35.0887865,126.5205687,벌-재래종,3,1242
35.0887865,126.5205687,벌-재래종,2,1242
35.0988227,126.6579998,벌-재래종,1,6256
35.0887865,126.5205687,벌-재래종,1,1242
37.7216909,127.722363,벌-재래종,5,4190
37.7142062,128.1824685,벌-재래종,4,1799
37.3619937,128.3598571,벌-재래종,3,6601
37.3728454,128.4052788,벌-재래종,4,6601
37.3619937,128.3598571,벌-재래종,9,6601
37.4048732,128.1453026,벌-재래종,1,6568
37.4615935,128.153439,벌-재래종,1,6568
36.7806849,127.2953255,벌-재래종,2,856
37.3728454,128.4052788,벌-재래종,8,6601
36.7806849,127.2953255,벌-재래종,3,856
37.3910274,128.9927715,벌-개량종,60,1182
36.2348288,128.5647509,벌-개량종,30,8556
37.8315284,128.8219993,벌-개량종,120,6653
36.2945638,129.0464878,벌-재래종,1,7719
37.3737093,128.0116955,벌-개량종,5,3041
35.2343442,128.8318904,벌-재래종,5,8228
37.7370004,127.4190182,벌-재래종,1,4966
35.1957011,128.4999975,벌-재래종,1,8841
35.4797722,127.698092,벌-재래종,4,6992
35.61436,127.2851097,벌-재래종,8,176
34.9128619,126.6420286,벌-재래종,1,7460
35.1268935,126.569878,벌-재래종,1,6238
37.0953283,127.1832377,벌-재래종,3,6356
37.7307329,127.1373616,벌-재래종,2,6353
37.178741,127.5891868,벌-개량종,68,232
37.4021616,127.676899,벌-재래종,12,8072
34.6023284,127.4256431,벌-재래종,1,6405
35.7072023,127.9379667,벌-개량종,300,8115
37.5379354,129.0927233,벌-개량종,300,2739
36.8320043,127.7337388,벌-재래종,11,4193
36.689657,128.064647,벌-재래종,2,645
33.4545419,126.3563016,벌-재래종,2,8273
34.9916145,126.9880128,벌-개량종,10,6809
37.8560252,127.8469846,벌-재래종,31,629
33.4790176,126.3976001,벌-개량종,1,542
37.949804,126.8874703,벌-재래종,2,4808
35.6128908,127.3454045,벌-개량종,50,176
35.5990812,127.314855,벌-개량종,20,176
35.6016867,127.1755408,벌-재래종,1,176
35.4151198,127.7807653,벌-재래종,8,2567
35.5749948,127.3247378,벌-재래종,68,176
35.2406252,126.746821,벌-재래종,8,4522
36.3616331,128.7962705,벌-재래종,2,2714
37.5319136,129.0996014,벌-재래종,36,2739
35.7555413,127.0893369,벌-재래종,7,4041
35.8703189,127.2653376,벌-재래종,110,2060
35.302315,126.9461278,벌-재래종,1,560
35.433975,127.6260086,벌-개량종,80,4569
36.4016276,128.8287914,벌-재래종,3,7407
35.4151198,127.7807653,벌-재래종,3,2567
33.3064679,126.4426404,벌-재래종,5,3753
35.2480059,126.9756866,벌-개량종,10,560
37.7652984,126.7859757,벌-재래종,7,77
36.7047911,128.8286576,벌-재래종,3,3704
37.8213525,127.4368324,벌-재래종,4,890
35.61436,127.2851097,벌-재래종,1,176
36.9694817,128.7708492,벌-재래종,4,3142
36.6966455,128.969731,벌-재래종,4,8859
36.9256095,128.9603713,벌-재래종,7,3151
36.6393275,128.5140897,벌-재래종,1,391
35.5749948,127.3247378,벌-재래종,54,176
35.4176317,127.546666,벌-재래종,3,911
35.6414668,127.201126,벌-재래종,90,4043
36.3321473,128.8067483,벌-재래종,6,2714
36.3387497,127.5502399,벌-재래종,40,4994
36.3321473,128.8067483,벌-재래종,6,2714
35.3999107,127.5958244,벌-재래종,3,500
37.4472938,127.6700914,벌-재래종,3,6983
35.6010073,126.4997293,벌-재래종,9,8329
37.497971,127.5050639,벌-재래종,3,3738
37.9763688,128.0820625,벌-재래종,10,1775
37.5914038,127.2168206,벌-재래종,29,485
33.4778131,126.4518312,벌-개량종,1,542
36.9844958,127.8472485,벌-재래종,7,8472
36.9395486,128.7902001,벌-재래종,40,3142
36.9786453,128.85124,벌-재래종,28,1882
37.296082,129.1155653,벌-재래종,18,1433
37.5430033,127.2926447,벌-재래종,1,3428
36.795644,127.8382474,벌-재래종,7,283
37.357463,128.6897039,벌-재래종,4,7689
37.5939121,128.5844613,벌-재래종,3,1870
37.4823024,127.5245592,벌-재래종,1,3738
34.3835699,126.5660443,벌-재래종,31,2832
35.0389006,126.9988465,벌-개량종,1,6809
37.3628576,128.4182448,벌-재래종,5,6601
34.8250192,127.2664881,벌-재래종,1,6386
35.6414668,127.201126,벌-재래종,150,4043
35.3550719,126.9948641,벌-재래종,1,560
37.5914038,127.2168206,벌-재래종,6,485
36.9635809,127.9320017,벌-재래종,3,4249
35.891691,127.3976681,벌-재래종,8,3444
37.2775872,128.0831466,벌-재래종,3,1046
35.1077764,127.2000409,벌-재래종,30,7942
36.737561,127.8549567,벌-재래종,4,283
37.0175465,127.7047799,벌-재래종,30,289
36.737561,127.8549567,벌-재래종,3,283
36.795644,127.8382474,벌-재래종,2,283
37.3625666,128.5877391,벌-재래종,11,6047
36.4628137,128.4016703,벌-재래종,9,373
36.8109986,126.393996,벌-재래종,1,4653
37.8764886,128.0984423,벌-재래종,6,2244
36.3683863,128.0369352,벌-재래종,1,328
37.9429407,127.4806675,벌-재래종,7,1630
37.1519766,129.2868795,벌-개량종,35,8877
35.6028238,127.4073324,벌-재래종,5,8433
37.2816624,128.0198556,벌-재래종,5,7044
33.4242628,126.4714854,벌-개량종,2,4685
37.5048669,128.4671105,벌-재래종,5,681
37.497971,127.5050639,벌-재래종,2,3738
37.0186463,128.8734902,벌-재래종,6,2313
36.8004842,128.7944095,벌-재래종,13,7702
37.3905072,128.7218619,벌-재래종,12,7689
37.8213525,127.4368324,벌-재래종,2,890
36.795644,127.8382474,벌-재래종,3,283
36.9796571,128.3675653,벌-재래종,5,5230
36.3351104,128.9174135,벌-재래종,8,6118
36.3735292,128.9007835,벌-재래종,22,7407
35.7169648,127.1893559,벌-재래종,140,4043
36.9395457,127.997495,벌-재래종,360,4249
35.6094674,127.1158277,벌-재래종,178,176
37.6110372,128.0775996,벌-개량종,62,8128
37.4823024,127.5245592,벌-재래종,2,3738
35.354195,127.5896257,벌-재래종,1,911
35.4920078,128.3249929,벌-재래종,1,8536
37.2333707,128.9569401,벌-재래종,36,3153
35.4920078,128.3249929,벌-재래종,1,8536
35.4920078,128.3249929,벌-재래종,1,8536
34.7252595,127.3394142,벌-재래종,8,201
34.7026119,127.1659258,벌-재래종,70,1550
37.7594062,128.5710184,벌-재래종,2,1137
37.6760295,128.0480344,벌-재래종,6,8495
37.6386536,128.5377634,벌-재래종,6,686
37.743516,127.3173939,벌-재래종,1,173
37.9429407,127.4806675,벌-재래종,4,1630
36.6393275,128.5140897,벌-재래종,3,391
36.3371588,127.8960781,벌-재래종,1,7030
37.5779448,128.5344673,벌-재래종,5,2683
37.346617,128.368184,벌-재래종,4,6601
36.9454457,128.0250168,벌-재래종,5,4249
35.8877503,129.4453564,벌-재래종,1,8896
37.5819651,128.7568297,벌-재래종,20,1157
37.3483037,129.0349719,벌-재래종,5,2734
37.4945468,127.4887109,벌-개량종,2,3738
36.9781712,128.9144704,벌-재래종,2,1167
35.6232241,127.3953874,벌-재래종,16,8433
35.2979526,126.9007776,벌-재래종,1,560
37.429998,128.5534602,벌-개량종,15,680
37.2534286,128.726245,벌-재래종,12,1875
35.8684845,129.2166885,벌-재래종,1,7222
37.4472938,127.6700914,벌-재래종,15,6983
35.9159246,126.6388464,벌-개량종,70,3306
35.5887415,127.2112125,벌-재래종,126,176
37.4823024,127.5245592,벌-재래종,2,3738
37.9307358,127.0322857,벌-개량종,2,1529
36.8484432,127.9865342,벌-재래종,1,7272
37.5631941,128.3127372,벌-재래종,5,7113
37.5126288,126.7989122,벌-개량종,10,80
36.8004842,128.7944095,벌-재래종,10,7702
36.795644,127.8382474,벌-재래종,3,283
37.7356068,128.2378592,벌-재래종,4,3640
37.5794647,127.8659411,벌-재래종,13,3597
37.5048669,128.4671105,벌-재래종,10,681
38.1453645,128.1335981,벌-재래종,5,648
35.7555413,127.0893369,벌-재래종,10,4041
36.6166367,128.2654241,벌-재래종,1,2373
36.6166367,128.2654241,벌-재래종,1,2373
38.0402742,128.0432435,벌-재래종,9,644
37.5531992,128.4677279,벌-재래종,3,681
36.6679285,128.5584835,벌-재래종,5,391
35.6232241,127.3953874,벌-재래종,14,8433
37.4856113,127.8890489,벌-재래종,6,4213
35.4151198,127.7807653,벌-재래종,9,2567
37.8107051,128.2724166,벌-재래종,13,7109
37.3910274,128.9927715,벌-재래종,10,1182
37.7965324,127.7787099,벌-재래종,5,4202
36.7877626,129.2030091,벌-재래종,2,718
35.4259901,127.3648432,벌-재래종,22,1303
37.9763688,128.0820625,벌-재래종,2,1775
36.9836032,128.468242,벌-개량종,1,385
37.7183936,127.5757485,벌-재래종,2,2529
38.1453645,128.1335981,벌-재래종,15,648
35.485308,127.5426539,벌-재래종,2,2128
36.0302856,127.9284691,벌-재래종,2,2217
37.2672498,128.9539575,벌-개량종,80,1179
37.2761431,128.4221375,벌-개량종,200,6617
35.1077764,127.2000409,벌-재래종,16,7942
37.5779448,128.5344673,벌-재래종,8,2683
37.7120915,127.7440552,벌-재래종,10,4190
36.7516478,126.9660455,벌-재래종,1,5448
37.6343265,126.3988995,벌-재래종,2,5650
35.6414668,127.201126,벌-재래종,200,4043
37.0060873,128.9653695,벌-재래종,3,1891
35.9454491,127.3208264,벌-재래종,20,491
35.8975893,127.3115218,벌-재래종,20,2060
35.5363475,126.8081715,벌-개량종,120,770
35.4142743,127.3487711,벌-재래종,25,1303
35.4196814,127.6117698,벌-개량종,16,500
37.6037604,128.3210882,벌-재래종,3,2259
37.6644632,127.6998828,벌-재래종,13,975
35.6030592,127.596053,벌-재래종,10,597
35.822442,127.344502,벌-재래종,33,4064
37.5019304,128.7080385,벌-재래종,4,2712
35.9429234,128.9490738,벌-개량종,250,1178
37.6361022,128.3700029,벌-재래종,3,5632
37.017043,128.8162766,벌-재래종,4,1162
36.9576622,127.2127404,벌-재래종,1,4877
35.354195,127.5896257,벌-재래종,2,911
37.763285,127.5286119,벌-재래종,2,926
36.8484432,127.9865342,벌-재래종,2,7272
34.3748605,126.6614699,벌-재래종,17,3905
36.4518737,129.4294626,벌-재래종,50,431
37.1778476,128.7549387,벌-재래종,3,6652
35.354195,127.5896257,벌-재래종,6,911
37.4261432,126.9184737,벌-개량종,2,4819
35.8134957,127.2866581,벌-재래종,45,2472
37.8764886,128.0984423,벌-재래종,6,2244
37.9429407,127.4806675,벌-재래종,6,1630
37.6685086,127.4860673,벌-재래종,2,3469
37.6617845,127.5291954,벌-재래종,5,2517
35.6269529,129.2847549,벌-재래종,1,430
36.8992222,128.4537971,벌-재래종,2,391
35.6232241,127.3953874,벌-재래종,20,8433
34.4722055,127.2029507,벌-재래종,42,2925
35.354195,127.5896257,벌-재래종,2,911
36.3125036,126.6942481,벌-재래종,1,4515
36.1607314,127.8561939,벌-재래종,30,998
36.0501173,128.589178,벌-재래종,2,1415
36.0501173,128.589178,벌-재래종,2,1415
37.7803639,127.9135629,벌-재래종,6,636
35.6019213,127.1434343,벌-재래종,140,176
37.7952538,127.637333,벌-재래종,5,6466
37.5893415,127.4947634,벌-재래종,2,4110
34.3886384,126.673364,벌-재래종,10,3905
37.866666,128.3416211,벌-재래종,12,669
37.43714,127.4569735,벌-재래종,2,2119
36.0302856,127.9284691,벌-재래종,1,2217
36.6211096,128.1016145,벌-재래종,10,2236
35.891691,127.3976681,벌-재래종,22,3444
36.9694817,128.7708492,벌-재래종,3,3142
35.9718139,127.4414868,벌-재래종,1,6424
37.3312441,126.7691931,벌-개량종,2,3325
34.810344,127.0284393,벌-재래종,61,6327
35.4758135,126.7550335,벌-개량종,1,1252
37.5893415,127.4947634,벌-재래종,3,4110
37.3264572,127.8461587,벌-재래종,30,4213
36.6211096,128.1016145,벌-재래종,3,2236
35.4402894,127.4044142,벌-재래종,1,4115
37.1981957,127.3366783,벌-재래종,2,7544
37.2807191,127.5134139,벌-개량종,1,6911
37.7803639,127.9135629,벌-재래종,14,636
36.9694817,128.7708492,벌-재래종,4,3142
36.3616331,128.7962705,벌-재래종,2,2714
36.9576622,127.2127404,벌-재래종,1,4877
37.0529246,128.2095856,벌-재래종,1,5575
36.795644,127.8382474,벌-재래종,2,283
35.0380394,126.9087248,벌-재래종,40,101
36.8992222,128.4537971,벌-재래종,7,391
35.6019213,127.1434343,벌-재래종,27,176
38.1759283,127.5417197,벌-재래종,5,6919
38.1759283,127.5417197,벌-재래종,15,6919
38.0777327,127.519277,벌-재래종,1,5858
34.8849014,127.3922504,벌-재래종,3,4559
37.8862401,127.2168372,벌-재래종,3,6827
35.7070291,127.1532238,벌-재래종,15,4043
35.6232241,127.3953874,벌-재래종,15,8433
35.6565243,129.1392355,벌-재래종,1,423
35.5118111,129.0765389,벌-재래종,1,420
36.7563769,128.4246026,벌-개량종,70,391
38.0466608,128.3851271,벌-재래종,5,7126
37.8811169,127.5245739,벌-재래종,1,7570
35.6990304,127.590711,벌-재래종,1,4118
37.7228102,127.8432939,벌-재래종,7,633
37.6654255,127.5054068,벌-재래종,5,2517
37.4684441,128.2208537,벌-재래종,72,1804
38.1886627,128.3651816,벌-재래종,11,7134
36.5763417,128.8070598,벌-재래종,6,3704
36.5475881,128.5452575,벌-재래종,73,3691
37.0161648,128.7315613,벌-재래종,2,3142
38.1175251,127.7190584,벌-개량종,8,5067
38.1933008,127.5902416,벌-개량종,10,6919
38.0777327,127.519277,벌-개량종,5,5858
38.0599182,127.553534,벌-재래종,9,5858
38.1220161,127.5227384,벌-개량종,10,6919
37.8594804,127.7837564,벌-재래종,6,8471
37.0527052,128.1900586,벌-개량종,2,5575
35.0611343,128.4556496,벌-재래종,13,1102
37.3116906,127.3799627,벌-재래종,3,5851
35.0237325,128.0824143,벌-재래종,1,341
35.354195,127.5896257,벌-재래종,4,911
36.9833588,127.2304655,벌-재래종,1,1297
37.6814752,127.6318406,벌-재래종,50,2550
37.8228476,127.9549594,벌-재래종,6,636
37.5991199,127.5944092,벌-개량종,10,2550
36.7047911,128.8286576,벌-재래종,1,3704
36.4034175,129.0243083,벌-재래종,1,1904
37.5710458,127.6416006,벌-재래종,4,2158
37.8764886,128.0984423,벌-재래종,12,2244
37.2534286,128.726245,벌-재래종,1,1875
37.9763688,128.0820625,벌-재래종,2,1775
35.6305091,127.3303778,벌-개량종,60,8433
36.0840588,128.4993854,벌-재래종,8,1840
35.6232241,127.3953874,벌-재래종,10,8433
37.6426333,127.8650768,벌-재래종,2,3597
35.6010073,126.4997293,벌-재래종,3,8329
34.3617495,126.6617565,벌-재래종,1,3905
37.2882089,127.8796149,벌-재래종,1,3041
37.4933412,127.8543931,벌-재래종,2,6983
35.2053772,128.1165386,벌-재래종,55,7631
35.4613511,127.7911938,벌-재래종,2,7004
35.6835943,126.674112,벌-재래종,1,1254
37.2775872,128.0831466,벌-재래종,5,1046
37.694464,128.2708307,벌-재래종,18,663
37.3116906,127.3799627,벌-재래종,2,5851
37.7267059,126.9116461,벌-재래종,3,4805
35.1077764,127.2000409,벌-재래종,20,7942
35.2938097,127.9227657,벌-재래종,96,2208
36.929005,127.9105637,벌-재래종,1,4249
38.1759283,127.5417197,벌-재래종,20,6919
38.1759283,127.5417197,벌-재래종,4,6919
38.0777327,127.519277,벌-재래종,35,5858
38.1759283,127.5417197,벌-재래종,2,6919
38.1759283,127.5417197,벌-재래종,17,6919
38.1759283,127.5417197,벌-재래종,15,6919
38.1759283,127.5417197,벌-재래종,14,6919
37.2775872,128.0831466,벌-재래종,7,1046
37.8598438,128.1293578,벌-재래종,2,2244
35.4151198,127.7807653,벌-재래종,5,2567
37.2520769,128.7817425,벌-재래종,4,1880
35.4114491,127.382667,벌-재래종,20,1303
36.9691539,127.9232858,벌-재래종,6,4249
35.0146387,127.6844058,벌-재래종,12,263
37.9429407,127.4806675,벌-재래종,2,1630
37.9429407,127.4806675,벌-재래종,6,1630
36.8484432,127.9865342,벌-재래종,1,7272
34.9918255,127.1324743,벌-재래종,15,8743
34.9908486,126.9213478,벌-재래종,30,101
37.2775872,128.0831466,벌-재래종,2,1046
37.2775872,128.0831466,벌-재래종,2,1046
36.9448146,128.9381286,벌-재래종,8,3151
35.6490244,128.8541177,벌-재래종,3,7193
35.8703189,127.2653376,벌-재래종,30,2060
37.6418514,127.6530618,벌-재래종,7,2550
37.9872585,128.6295139,벌-재래종,13,2305
36.8992222,128.4537971,벌-재래종,8,391
37.7524819,127.437941,벌-재래종,1,4966
35.7690276,128.6778895,벌-개량종,2,7687
36.9691539,127.9232858,벌-재래종,13,4249
38.117962,127.0473841,벌-재래종,17,6825
37.6518777,127.74339,벌-재래종,35,975
36.4616321,128.9410712,벌-재래종,18,7407
37.6535569,127.3319806,벌-재래종,2,180
35.485308,127.5426539,벌-재래종,4,2128
37.9429407,127.4806675,벌-재래종,1,1630
37.9429407,127.4806675,벌-재래종,1,1630
35.354195,127.5896257,벌-재래종,18,911
37.8740024,127.909936,벌-재래종,10,629
37.7610572,127.9813129,벌-재래종,21,636
37.3728454,128.4052788,벌-재래종,7,6601
36.6211096,128.1016145,벌-재래종,2,2236
37.8229473,128.121852,벌-재래종,5,1048
37.7770615,128.0156889,벌-재래종,2,8495
37.8764886,128.0984423,벌-재래종,32,2244
37.8228476,127.9549594,벌-재래종,4,636
37.6147161,127.8863288,벌-재래종,9,3597
37.9894237,128.116951,벌-재래종,1,1775
38.0771327,128.1436063,벌-재래종,4,523
37.4788509,127.7376486,벌-개량종,32,6983
35.8134957,127.2866581,벌-재래종,60,2472
36.9395486,128.7902001,벌-재래종,3,3142
37.8107051,128.2724166,벌-재래종,7,7109
35.4412163,127.4091203,벌-재래종,12,4115
35.1813263,127.173433,벌-재래종,51,572
35.0117982,126.8818047,벌-재래종,50,101
35.6745167,127.2863785,벌-재래종,50,4043
38.0777327,127.519277,벌-개량종,7,5858
38.1759283,127.5417197,벌-재래종,3,6919
38.1759283,127.5417197,벌-재래종,1,6919
38.0777327,127.519277,벌-재래종,11,5858
37.4573003,127.893469,벌-재래종,30,4213
37.7492272,127.9215469,벌-재래종,6,636
37.4338372,128.6710446,벌-개량종,500,7689
35.0146387,127.6844058,벌-재래종,3,263
35.6990304,127.590711,벌-재래종,1,4118
35.7401886,127.4294129,벌-재래종,1,5502
36.9691539,127.9232858,벌-재래종,8,4249
37.5365529,128.2296884,벌-재래종,2,656
36.6393275,128.5140897,벌-재래종,7,391
36.8992222,128.4537971,벌-재래종,6,391
37.6437711,127.9527749,벌-재래종,5,4266
37.6324523,127.7520913,벌-재래종,20,975
37.7142062,128.1824685,벌-재래종,5,1799
37.6011843,128.2265769,벌-재래종,6,656
37.0161648,128.7315613,벌-재래종,7,3142
35.9128626,129.4499391,벌-재래종,5,8896
35.0182672,128.4765665,벌-재래종,30,6031
37.7594062,128.5710184,벌-재래종,1,1137
35.0878407,127.6114145,벌-재래종,11,7574
35.0389006,126.9988465,벌-재래종,64,6809
37.9763688,128.0820625,벌-재래종,4,1775
38.1219556,128.3101926,벌-재래종,4,2641
38.1219556,128.3101926,벌-재래종,1,2641
37.6617845,127.5291954,벌-재래종,9,2517
37.5893415,127.4947634,벌-재래종,1,4110
37.656916,127.6122255,벌-재래종,8,2550
37.6011843,128.2265769,벌-재래종,2,656
37.5424933,127.6341394,벌-개량종,8,2136
36.8203575,128.6044862,벌-재래종,85,391
37.5416012,127.4258645,벌-재래종,15,1614
37.4250014,128.2967109,벌-재래종,1,662
35.1077764,127.2000409,벌-재래종,10,7942
35.6501248,128.7060644,벌-재래종,3,3702
38.1323492,128.2292072,벌-재래종,2,1064
38.05014,128.5452484,벌-재래종,7,2678
35.891691,127.3976681,벌-재래종,2,3444
38.0497615,127.5950284,벌-재래종,3,2533
35.3338086,128.3413471,벌-개량종,10,4331
37.8654744,127.6461186,벌-개량종,30,8460
38.0777327,127.519277,벌-재래종,7,5858
35.2343442,128.8318904,벌-재래종,2,8228
38.0087006,128.1617215,벌-재래종,1,5984
36.3735292,128.9007835,벌-재래종,2,7407
37.6644632,127.6998828,벌-재래종,2,975
37.6995714,127.8821936,벌-재래종,5,3597
36.6583598,128.8915154,벌-재래종,44,3704
37.7979718,126.3953013,벌-재래종,10,33
35.1957011,128.4999975,벌-재래종,12,8841
38.0412339,127.0393313,벌-재래종,7,5739
36.9635809,127.9320017,벌-재래종,20,4249
34.5646638,127.148057,벌-재래종,15,3402
35.1917957,126.4357275,벌-재래종,53,3870
35.256597,126.5405597,벌-재래종,81,749
34.7326998,127.1538776,벌-재래종,42,1550
36.0501173,128.589178,벌-재래종,8,1415
38.1886627,128.3651816,벌-재래종,60,7134
38.1681838,128.1786506,벌-재래종,10,5977
36.8744093,128.8887244,벌-재래종,3,1887
37.6617845,127.5291954,벌-재래종,8,2517
35.5165876,129.2623781,벌-재래종,26,6147
34.3748605,126.6614699,벌-재래종,10,3905
34.3748605,126.6614699,벌-재래종,2,3905
34.3839197,126.6915543,벌-재래종,10,69
34.3342368,126.6602934,벌-재래종,19,3774
34.3342368,126.6602934,벌-재래종,8,3774
34.3342368,126.6602934,벌-재래종,26,3774
34.3342368,126.6602934,벌-재래종,10,3774
35.0181337,127.6489426,벌-재래종,15,7574
35.0181337,127.6489426,벌-재래종,25,7574
35.0181337,127.6489426,벌-재래종,15,7574
35.1934074,127.2851201,벌-재래종,7,7974
35.1934074,127.2851201,벌-재래종,12,7974
36.954022,127.8155908,벌-개량종,100,8472
36.0697318,128.9922003,벌-개량종,1,8864
