id,학명,종,경도,위도,관찰일자,연도,지역
003000000001149422,Ricinus communis,피마자,36.710598,128.121796,2018-09-09,2018,경상북도
003000000001140935,Ricinus communis,피마자,37.669521,126.198441,2018-08-26,2018,인천광역시
003000000001143149,Ricinus communis,피마자,37.660825,125.6994472,2018-10-31,2018,인천광역시
003000000001106987,Ricinus communis,피마자,34.81780278,127.3106,2017-10-07,2017,전라남도
003000000001125621,Oryza sativa,벼,36.03844444,127.0400556,2016-04-14,2016,전라북도
003000000001126790,Oryza sativa,벼,35.95833333,126.9413889,2017-09-20,2017,전라북도
003000000001223488,Ricinus communis,피마자,36.44169444,126.8123056,2017-10-20,2017,충청남도
003000000001251365,Ricinus communis,피마자,36.28561111,126.9600833,2017-05-07,2017,충청남도
003000000001221717,Ricinus communis,피마자,36.37001944,126.431125,2018-11-24,2018,충청남도
003000000001248058,Ricinus communis,피마자,36.34856111,126.3599028,2018-09-07,2018,충청남도
003000000001141502,Ricinus communis,피마자,36.22555556,127.9106667,2017-10-18,2017,충청북도
003000000001152579,Ricinus communis,피마자,36.81253889,127.6647528,2018-10-04,2018,충청북도
003000000001174913,Ricinus communis,피마자,36.96069444,128.3595,2018-07-21,2018,충청북도
003000000001242661,Oryza sativa,벼,34.27494,126.202481,2016-09-18,2016,
003000000001070054,Actinidia arguta,다래,37.72016694,127.5970281,2014-07-21,2014,강원도
003000000001070539,Actinidia polygama,개다래,37.80341694,127.6195,2014-05-24,2014,강원도
003000000001070536,Actinidia arguta,다래,37.80341694,127.6195,2014-05-24,2014,강원도
003000000001099214,Actinidia polygama,개다래,37.75452806,127.8716389,2014-07-22,2014,강원도
003000000001099216,Actinidia polygama,개다래,37.75452806,127.8716389,2014-07-22,2014,강원도
003000000001098697,Actinidia polygama,개다래,37.73411111,127.8541939,2014-07-22,2014,강원도
003000000001099215,Actinidia polygama,개다래,37.75452806,127.8716389,2014-07-22,2014,강원도
003000000001099213,Actinidia polygama,개다래,37.75452806,127.8716389,2014-07-22,2014,강원도
003000000001098698,Actinidia polygama,개다래,37.73411111,127.8541939,2014-07-22,2014,강원도
003000000001098700,Actinidia polygama,개다래,37.73411111,127.8541939,2014-07-22,2014,강원도
003000000001098699,Actinidia polygama,개다래,37.73411111,127.8541939,2014-07-22,2014,강원도
003000000001099531,Actinidia arguta,다래,37.86469389,127.8158061,2014-06-12,2014,강원도
003000000001156412,Actinidia polygama,개다래,37.95108306,127.8603331,2014-06-12,2014,강원도
003000000001235596,Actinidia polygama,개다래,37.86491694,127.8225,2014-06-12,2014,강원도
003000000001159556,Actinidia polygama,개다래,37.82686111,127.6590281,2014-06-13,2014,강원도
003000000001254958,Actinidia polygama,개다래,37.92838889,127.64125,2014-06-13,2014,강원도
003000000001255085,Actinidia arguta,다래,37.95572194,127.6547781,2014-06-13,2014,강원도
003000000001200929,Actinidia arguta,다래,37.97958306,127.5676669,2014-06-24,2014,강원도
003000000001118029,Actinidia arguta,다래,37.65138889,127.6655561,2014-04-25,2014,강원도
003000000001200964,Actinidia kolomikta,쥐다래,37.98022194,127.5547781,2014-06-24,2014,강원도
003000000001200972,Actinidia polygama,개다래,37.98191694,127.5658061,2014-06-24,2014,강원도
003000000001236223,Actinidia polygama,개다래,37.67777778,128.3005556,2015-09-25,2015,강원도
003000000001114793,Actinidia polygama,개다래,37.98805556,128.6755556,2015-08-09,2015,강원도
003000000001226231,Actinidia kolomikta,쥐다래,37.62388889,128.2830556,2015-06-08,2015,강원도
003000000001209950,Actinidia arguta,다래,37.97361111,128.5113889,2015-09-19,2015,강원도
003000000001061580,Actinidia polygama,개다래,37.93686111,127.6478889,2016-06-15,2016,강원도
003000000001061641,Actinidia arguta,다래,37.92975,127.6430278,2016-06-15,2016,강원도
003000000001061663,Actinidia arguta,다래,37.91961111,127.6322778,2016-06-15,2016,강원도
003000000001070847,Actinidia polygama,개다래,37.80672222,127.62,2016-07-20,2016,강원도
003000000001070850,Actinidia arguta,다래,37.77788889,127.5558611,2016-09-26,2016,강원도
003000000001070846,Actinidia polygama,개다래,37.77788889,127.5558611,2016-09-26,2016,강원도
003000000001062350,Actinidia polygama,개다래,37.93827778,127.6900278,2016-09-08,2016,강원도
003000000001159732,Actinidia arguta,다래,37.84333333,127.6236667,2016-07-20,2016,강원도
003000000001213060,Actinidia polygama,개다래,37.203996,128.410507,2016-08-21,2016,강원도
003000000001060858,Actinidia arguta,다래,37.92563889,127.6390833,2016-04-27,2016,강원도
003000000001201063,Actinidia arguta,다래,37.97869444,127.6035833,2016-07-22,2016,강원도
003000000001062139,Actinidia arguta,다래,37.97594722,127.6420278,2016-07-25,2016,강원도
003000000001159731,Actinidia polygama,개다래,37.84333333,127.6236667,2016-07-20,2016,강원도
003000000001062261,Actinidia polygama,개다래,37.96350833,127.6256111,2016-07-25,2016,강원도
003000000001062157,Actinidia polygama,개다래,37.96350833,127.6256111,2016-07-25,2016,강원도
003000000001062192,Actinidia polygama,개다래,37.96350833,127.6256111,2016-07-25,2016,강원도
003000000001062036,Actinidia arguta,다래,37.96288889,127.6599167,2016-07-22,2016,강원도
003000000001060811,Actinidia arguta,다래,37.95705556,127.6550556,2016-04-02,2016,강원도
003000000001145891,Actinidia arguta,다래,38.06535833,127.488875,2016-06-29,2016,강원도
003000000001200994,Actinidia polygama,개다래,37.97988889,127.6486111,2016-07-22,2016,강원도
003000000001070849,Actinidia arguta,다래,37.80647222,127.5441667,2016-09-26,2016,강원도
003000000001061774,Actinidia polygama,개다래,37.93636111,127.6478333,2016-07-21,2016,강원도
003000000001101591,Actinidia polygama,개다래,37.25187778,127.8818417,2016-05-20,2016,강원도
003000000001212975,Actinidia arguta,다래,37.220867,128.395161,2016-06-12,2016,강원도
003000000001061694,Actinidia polygama,개다래,37.92280556,127.6405833,2016-06-15,2016,강원도
003000000001061043,Actinidia arguta,다래,37.93788889,127.6885556,2016-04-27,2016,강원도
003000000001070848,Actinidia polygama,개다래,37.78341667,127.5533611,2016-09-26,2016,강원도
003000000001062480,Actinidia kolomikta,쥐다래,37.92441667,127.6285833,2016-09-08,2016,강원도
003000000001062395,Actinidia arguta,다래,37.91994444,127.6306944,2016-09-08,2016,강원도
003000000001062204,Actinidia arguta,다래,37.96350833,127.6256111,2016-07-25,2016,강원도
003000000001145843,Actinidia polygama,개다래,38.06535833,127.4886556,2016-06-29,2016,강원도
003000000001132494,Actinidia polygama,개다래,37.201,127.8267222,2017-06-04,2017,강원도
003000000001132311,Actinidia polygama,개다래,37.20758333,127.8253333,2017-06-04,2017,강원도
003000000001132312,Actinidia polygama,개다래,37.20758333,127.8253333,2017-06-04,2017,강원도
003000000001132310,Actinidia polygama,개다래,37.20758333,127.8253333,2017-06-04,2017,강원도
003000000001132492,Actinidia polygama,개다래,37.201,127.8267222,2017-06-04,2017,강원도
003000000001132331,Actinidia polygama,개다래,37.20758333,127.8253333,2017-06-04,2017,강원도
003000000001132493,Actinidia polygama,개다래,37.201,127.8267222,2017-06-04,2017,강원도
003000000001132169,Actinidia arguta,다래,37.18481389,127.8359444,2017-06-18,2017,강원도
003000000001132170,Actinidia arguta,다래,37.18481389,127.8359444,2017-06-18,2017,강원도
003000000001132612,Actinidia arguta,다래,37.21391667,127.7939444,2017-07-22,2017,강원도
003000000001132611,Actinidia arguta,다래,37.21452778,127.7937778,2017-07-22,2017,강원도
003000000001133013,Actinidia arguta,다래,37.21541667,127.7936667,2017-07-22,2017,강원도
003000000001133014,Actinidia arguta,다래,37.21541667,127.7936667,2017-07-22,2017,강원도
003000000001133015,Actinidia arguta,다래,37.21541667,127.7936667,2017-07-22,2017,강원도
003000000001119392,Actinidia polygama,개다래,37.85869444,128.3145278,2018-08-02,2018,강원도
003000000001118924,Actinidia polygama,개다래,37.86097222,128.3149444,2018-08-02,2018,강원도
003000000001137894,Actinidia kolomikta,쥐다래,37.61608333,128.6546667,2018-08-02,2018,강원도
003000000001119703,Actinidia polygama,개다래,37.84016667,128.3499167,2018-10-18,2018,강원도
003000000001137857,Actinidia arguta,다래,37.61608333,128.6546667,2018-08-02,2018,강원도
003000000001210691,Actinidia polygama,개다래,38.06194444,128.2841111,2018-10-24,2018,강원도
003000000001137974,Actinidia polygama,개다래,37.61122222,128.6538333,2018-08-03,2018,강원도
003000000001117855,Actinidia arguta,다래,38.20313889,128.30225,2018-10-25,2018,강원도
003000000001137997,Actinidia arguta,다래,37.61180556,128.6641111,2018-08-04,2018,강원도
003000000001141865,Actinidia arguta,다래,37.53836111,128.5203917,2018-08-04,2018,강원도
003000000001141885,Actinidia polygama,개다래,37.53836111,128.5203917,2018-08-04,2018,강원도
003000000001138017,Actinidia polygama,개다래,37.61180556,128.6641111,2018-08-04,2018,강원도
003000000001164644,Actinidia arguta,다래,37.38055556,128.5263917,2018-10-28,2018,강원도
003000000001252053,Actinidia arguta,다래,37.2881,128.3277417,2018-08-06,2018,강원도
003000000001065885,Actinidia arguta,다래,37.23953889,128.1664028,2018-08-08,2018,강원도
003000000001065720,Actinidia polygama,개다래,37.23953889,128.1664028,2018-08-08,2018,강원도
003000000001108029,Actinidia arguta,다래,37.41796389,129.0459444,2018-04-10,2018,강원도
003000000001135150,Actinidia arguta,다래,37.59775,128.6257778,2018-04-29,2018,강원도
003000000001209986,Actinidia kolomikta,쥐다래,38.03381667,128.2300722,2018-04-28,2018,강원도
003000000001209987,Actinidia polygama,개다래,38.03006389,128.225925,2018-04-28,2018,강원도
003000000001117385,Actinidia arguta,다래,38.16616667,128.2596667,2018-04-21,2018,강원도
003000000001211216,Actinidia arguta,다래,37.20139722,128.4881722,2018-08-19,2018,강원도
003000000001210203,Actinidia arguta,다래,38.06822222,128.2838611,2018-04-20,2018,강원도
003000000001095843,Actinidia arguta,다래,37.51733333,128.7605,2018-04-18,2018,강원도
003000000001250761,Actinidia arguta,다래,37.27825556,128.9707111,2018-08-26,2018,강원도
003000000001192538,Actinidia arguta,다래,37.60852778,128.7883889,2018-04-17,2018,강원도
003000000001134123,Actinidia arguta,다래,37.64583333,128.6001389,2018-04-17,2018,강원도
003000000001141770,Actinidia arguta,다래,37.5395,128.5410583,2018-04-17,2018,강원도
003000000001134069,Actinidia kolomikta,쥐다래,37.64583333,128.6001389,2018-04-17,2018,강원도
003000000001250751,Actinidia polygama,개다래,37.27825556,128.9707111,2018-08-26,2018,강원도
003000000001141730,Actinidia arguta,다래,37.53510556,128.5414611,2018-04-16,2018,강원도
003000000001164462,Actinidia arguta,다래,37.39361111,128.5116194,2018-08-27,2018,강원도
003000000001164511,Actinidia polygama,개다래,37.41083333,128.5079833,2018-08-27,2018,강원도
003000000001112988,Actinidia polygama,개다래,37.1694,128.5940361,2018-08-30,2018,강원도
003000000001226497,Actinidia kolomikta,쥐다래,37.58476944,128.2635944,2018-08-31,2018,강원도
003000000001226498,Actinidia polygama,개다래,37.58476944,128.2635944,2018-08-31,2018,강원도
003000000001226496,Actinidia arguta,다래,37.58476944,128.2635944,2018-08-31,2018,강원도
003000000001134408,Actinidia arguta,다래,37.64827778,128.6083056,2018-09-04,2018,강원도
003000000001207164,Actinidia polygama,개다래,37.93916667,128.5485833,2018-05-19,2018,강원도
003000000001134424,Actinidia polygama,개다래,37.64555556,128.5700278,2018-09-05,2018,강원도
003000000001210331,Actinidia arguta,다래,38.06711111,128.2969167,2018-05-19,2018,강원도
003000000001224638,Actinidia arguta,다래,38.47552778,128.3911389,2018-05-19,2018,강원도
003000000001207249,Actinidia arguta,다래,37.94491667,128.5605278,2018-05-19,2018,강원도
003000000001207108,Actinidia arguta,다래,37.93313889,128.5437222,2018-05-19,2018,강원도
003000000001207197,Actinidia arguta,다래,37.94161111,128.5529444,2018-05-19,2018,강원도
003000000001207119,Actinidia arguta,다래,37.93455556,128.5440556,2018-05-19,2018,강원도
003000000001207162,Actinidia arguta,다래,37.93916667,128.5485833,2018-05-19,2018,강원도
003000000001117603,Actinidia arguta,다래,38.19591667,128.3130278,2018-05-18,2018,강원도
003000000001117672,Actinidia arguta,다래,38.19372222,128.3129444,2018-05-18,2018,강원도
003000000001134435,Actinidia arguta,다래,37.64555556,128.5700278,2018-09-05,2018,강원도
003000000001118509,Actinidia arguta,다래,37.78927778,128.3905278,2018-05-18,2018,강원도
003000000001117629,Actinidia arguta,다래,38.19725,128.3131111,2018-05-18,2018,강원도
003000000001190664,Actinidia kolomikta,쥐다래,37.72716667,128.6100556,2018-09-06,2018,강원도
003000000001190673,Actinidia kolomikta,쥐다래,37.72716667,128.6100556,2018-09-06,2018,강원도
003000000001118557,Actinidia polygama,개다래,37.78794444,128.3870833,2018-05-18,2018,강원도
003000000001190769,Actinidia arguta,다래,37.72716667,128.6100556,2018-09-06,2018,강원도
003000000001118506,Actinidia polygama,개다래,37.78927778,128.3905278,2018-05-18,2018,강원도
003000000001210262,Actinidia kolomikta,쥐다래,38.06794444,128.2984444,2018-05-17,2018,강원도
003000000001168193,Actinidia arguta,다래,37.578,128.8578056,2018-09-07,2018,강원도
003000000001210225,Actinidia arguta,다래,38.06941667,128.29975,2018-05-17,2018,강원도
003000000001117445,Actinidia arguta,다래,38.21375,128.3491944,2018-05-16,2018,강원도
003000000001168192,Actinidia kolomikta,쥐다래,37.578,128.8578056,2018-09-07,2018,강원도
003000000001168264,Actinidia kolomikta,쥐다래,37.578,128.8578056,2018-09-07,2018,강원도
003000000001192744,Actinidia arguta,다래,37.57130556,128.8394722,2018-09-08,2018,강원도
003000000001139576,Actinidia arguta,다래,37.38372222,128.2737944,2018-05-15,2018,강원도
003000000001128032,Actinidia arguta,다래,37.10638889,129.1421389,2018-05-13,2018,강원도
003000000001192745,Actinidia polygama,개다래,37.57130556,128.8394722,2018-09-08,2018,강원도
003000000001128230,Actinidia polygama,개다래,37.11491667,129.0771111,2018-05-12,2018,강원도
003000000001168341,Actinidia polygama,개다래,37.09778611,128.7017944,2018-05-06,2018,강원도
003000000001096222,Actinidia arguta,다래,37.54241667,128.7615556,2018-09-09,2018,강원도
003000000001096121,Actinidia kolomikta,쥐다래,37.54241667,128.7615556,2018-09-09,2018,강원도
003000000001096083,Actinidia polygama,개다래,37.54241667,128.7615556,2018-09-09,2018,강원도
003000000001096130,Actinidia kolomikta,쥐다래,37.54241667,128.7615556,2018-09-09,2018,강원도
003000000001161269,Actinidia arguta,다래,37.1983,128.3446556,2018-05-03,2018,강원도
003000000001220647,Actinidia arguta,다래,37.60555556,128.67025,2018-09-11,2018,강원도
003000000001134255,Actinidia arguta,다래,37.64522222,128.6074722,2018-05-02,2018,강원도
003000000001137684,Actinidia arguta,다래,37.61494444,128.6495,2018-05-01,2018,강원도
003000000001137447,Actinidia kolomikta,쥐다래,37.60555556,128.67025,2018-09-11,2018,강원도
003000000001137437,Actinidia kolomikta,쥐다래,37.60555556,128.67025,2018-09-11,2018,강원도
003000000001138125,Actinidia polygama,개다래,37.60555556,128.67025,2018-09-11,2018,강원도
003000000001137583,Actinidia polygama,개다래,37.61494444,128.6495,2018-05-01,2018,강원도
003000000001138285,Actinidia arguta,다래,37.55038889,128.6809444,2018-09-12,2018,강원도
003000000001138172,Actinidia kolomikta,쥐다래,37.55038889,128.6809444,2018-09-12,2018,강원도
003000000001237358,Actinidia arguta,다래,37.07908056,128.5903556,2018-09-13,2018,강원도
003000000001210518,Actinidia arguta,다래,38.06272222,128.2809167,2018-09-14,2018,강원도
003000000001135099,Actinidia kolomikta,쥐다래,37.59775,128.6257778,2018-04-29,2018,강원도
003000000001207380,Actinidia polygama,개다래,37.93955556,128.5288611,2018-06-22,2018,강원도
003000000001100839,Actinidia arguta,다래,38.15891389,128.0745417,2018-07-06,2018,강원도
003000000001100877,Actinidia arguta,다래,38.15891389,128.0745417,2018-07-06,2018,강원도
003000000001253061,Actinidia arguta,다래,38.15145556,127.896275,2018-09-16,2018,강원도
003000000001225129,Actinidia arguta,다래,38.47652778,128.42875,2018-09-16,2018,강원도
003000000001225066,Actinidia arguta,다래,38.4735,128.4311944,2018-09-16,2018,강원도
003000000001224952,Actinidia arguta,다래,38.47388889,128.3869444,2018-09-16,2018,강원도
003000000001100847,Actinidia polygama,개다래,38.15891389,128.0745417,2018-07-06,2018,강원도
003000000001236987,Actinidia polygama,개다래,37.08086667,128.5896361,2018-07-03,2018,강원도
003000000001253062,Actinidia polygama,개다래,38.17508611,127.9061611,2018-06-23,2018,강원도
003000000001139068,Actinidia polygama,개다래,37.85533333,128.4218056,2018-09-20,2018,강원도
003000000001065884,Actinidia arguta,다래,37.23871389,128.1640917,2018-06-29,2018,강원도
003000000001254526,Actinidia arguta,다래,38.04984444,128.1353806,2018-09-23,2018,강원도
003000000001118915,Actinidia arguta,다래,37.81497222,128.356,2018-05-22,2018,강원도
003000000001144193,Actinidia arguta,다래,37.86022222,128.2081389,2018-09-28,2018,강원도
003000000001107636,Actinidia polygama,개다래,37.21155833,128.7756778,2018-06-27,2018,강원도
003000000001200365,Actinidia polygama,개다래,37.18294444,129.0628889,2018-06-27,2018,강원도
003000000001119602,Actinidia polygama,개다래,37.77058333,128.3178056,2018-10-03,2018,강원도
003000000001143837,Actinidia polygama,개다래,37.83738889,128.1498056,2018-06-27,2018,강원도
003000000001135266,Actinidia kolomikta,쥐다래,37.59811111,128.6265,2018-10-04,2018,강원도
003000000001135319,Actinidia arguta,다래,37.59811111,128.6265,2018-10-04,2018,강원도
003000000001235498,Actinidia arguta,다래,37.15041667,128.9187778,2018-10-04,2018,강원도
003000000001133929,Actinidia polygama,개다래,37.59825,128.6257222,2018-10-05,2018,강원도
003000000001133910,Actinidia arguta,다래,37.59825,128.6257222,2018-10-05,2018,강원도
003000000001200428,Actinidia arguta,다래,37.18305556,129.06,2018-06-27,2018,강원도
003000000001143934,Actinidia arguta,다래,37.84705556,128.1511667,2018-06-27,2018,강원도
003000000001107704,Actinidia arguta,다래,37.21243333,128.7716083,2018-06-28,2018,강원도
003000000001127833,Actinidia arguta,다래,37.10591667,129.1322778,2018-10-06,2018,강원도
003000000001139577,Actinidia arguta,다래,37.37517778,128.304875,2018-06-28,2018,강원도
003000000001144012,Actinidia polygama,개다래,37.82816667,128.1491389,2018-06-28,2018,강원도
003000000001235212,Actinidia arguta,다래,37.15336111,128.9080278,2018-05-24,2018,강원도
003000000001235275,Actinidia polygama,개다래,37.15608333,128.9393889,2018-05-25,2018,강원도
003000000001235274,Actinidia arguta,다래,37.15608333,128.9393889,2018-05-25,2018,강원도
003000000001128446,Actinidia polygama,개다래,37.10283333,129.0598889,2018-05-26,2018,강원도
003000000001095875,Actinidia kolomikta,쥐다래,37.55641667,128.7707222,2018-05-27,2018,강원도
003000000001095884,Actinidia kolomikta,쥐다래,37.55641667,128.7707222,2018-05-27,2018,강원도
003000000001135202,Actinidia kolomikta,쥐다래,37.57847222,128.6608333,2018-05-28,2018,강원도
003000000001135192,Actinidia kolomikta,쥐다래,37.57847222,128.6608333,2018-05-28,2018,강원도
003000000001215426,Actinidia arguta,다래,37.20132778,128.7322806,2018-07-27,2018,강원도
003000000001215416,Actinidia polygama,개다래,37.20132778,128.7322806,2018-07-27,2018,강원도
003000000001137702,Actinidia polygama,개다래,37.60863889,128.6705556,2018-05-29,2018,강원도
003000000001137756,Actinidia kolomikta,쥐다래,37.60863889,128.6705556,2018-05-29,2018,강원도
003000000001137746,Actinidia kolomikta,쥐다래,37.60863889,128.6705556,2018-05-29,2018,강원도
003000000001236823,Actinidia polygama,개다래,37.11436389,128.6047111,2018-05-30,2018,강원도
003000000001119292,Actinidia polygama,개다래,37.82233333,128.2935278,2018-08-01,2018,강원도
003000000001236821,Actinidia arguta,다래,37.11436389,128.6047111,2018-05-30,2018,강원도
003000000001118964,Actinidia polygama,개다래,37.808,128.3561389,2018-05-22,2018,강원도
003000000001252052,Actinidia arguta,다래,37.31900833,128.316325,2018-07-24,2018,강원도
003000000001251880,Actinidia polygama,개다래,37.31845556,128.3151333,2018-07-24,2018,강원도
003000000001143815,Actinidia arguta,다래,37.79177778,128.1590556,2018-06-01,2018,강원도
003000000001164750,Actinidia polygama,개다래,37.41321944,128.2284167,2018-07-22,2018,강원도
003000000001168340,Actinidia arguta,다래,37.09629167,128.684525,2018-07-22,2018,강원도
003000000001092675,Actinidia arguta,다래,38.18713889,127.2997778,2018-06-02,2018,강원도
003000000001176307,Actinidia polygama,개다래,37.43614444,128.21625,2018-07-21,2018,강원도
003000000001096052,Actinidia kolomikta,쥐다래,37.55111111,128.7809167,2018-07-21,2018,강원도
003000000001096043,Actinidia kolomikta,쥐다래,37.55111111,128.7809167,2018-07-21,2018,강원도
003000000001211052,Actinidia arguta,다래,37.24070833,128.49135,2018-07-21,2018,강원도
003000000001095935,Actinidia polygama,개다래,37.53136111,128.8026944,2018-07-20,2018,강원도
003000000001095971,Actinidia kolomikta,쥐다래,37.53136111,128.8026944,2018-07-20,2018,강원도
003000000001095979,Actinidia kolomikta,쥐다래,37.53136111,128.8026944,2018-07-20,2018,강원도
003000000001128485,Actinidia arguta,다래,37.09244444,129.1198611,2018-06-09,2018,강원도
003000000001128529,Actinidia arguta,다래,37.09963889,129.0989167,2018-06-09,2018,강원도
003000000001201275,Actinidia arguta,다래,37.08516667,129.1407222,2018-06-09,2018,강원도
003000000001201084,Actinidia kolomikta,쥐다래,37.09586111,129.1800278,2018-06-09,2018,강원도
003000000001201314,Actinidia polygama,개다래,37.09,129.1450278,2018-06-09,2018,강원도
003000000001128690,Actinidia polygama,개다래,37.11580556,129.0743333,2018-06-10,2018,강원도
003000000001139371,Actinidia polygama,개다래,37.38303889,128.2712,2018-07-17,2018,강원도
003000000001128864,Actinidia arguta,다래,37.11947222,129.0885278,2018-06-10,2018,강원도
003000000001128790,Actinidia arguta,다래,37.11741667,129.0893889,2018-06-10,2018,강원도
003000000001128884,Actinidia arguta,다래,37.11891667,129.083,2018-06-10,2018,강원도
003000000001128680,Actinidia arguta,다래,37.11580556,129.0743333,2018-06-10,2018,강원도
003000000001224796,Actinidia arguta,다래,38.47355556,128.4311944,2018-06-11,2018,강원도
003000000001111127,Actinidia arguta,다래,38.29188889,128.5101667,2018-06-12,2018,강원도
003000000001161268,Actinidia arguta,다래,37.19740278,128.3459944,2018-06-13,2018,강원도
003000000001172790,Actinidia polygama,개다래,37.79722222,128.4140556,2018-07-13,2018,강원도
003000000001172845,Actinidia arguta,다래,37.79758333,128.4340833,2018-07-13,2018,강원도
003000000001251055,Actinidia polygama,개다래,37.25315278,128.8483,2018-06-17,2018,강원도
003000000001139912,Actinidia polygama,개다래,37.36681111,128.3063417,2018-07-11,2018,강원도
003000000001251064,Actinidia arguta,다래,37.25315278,128.8483,2018-06-17,2018,강원도
003000000001119046,Actinidia kolomikta,쥐다래,37.84805556,128.33175,2018-06-18,2018,강원도
003000000001140292,Actinidia kolomikta,쥐다래,37.40297778,128.3203056,2018-06-18,2018,강원도
003000000001139370,Actinidia polygama,개다래,37.40111667,128.2946611,2018-06-18,2018,강원도
003000000001119029,Actinidia polygama,개다래,37.84805556,128.33175,2018-06-18,2018,강원도
003000000001154443,Actinidia polygama,개다래,38.06736111,128.0382778,2018-07-08,2018,강원도
003000000001154442,Actinidia arguta,다래,38.07233056,128.0438639,2018-07-08,2018,강원도
003000000001119215,Actinidia polygama,개다래,37.82752778,128.2939722,2018-06-19,2018,강원도
003000000001119159,Actinidia polygama,개다래,37.82211111,128.2901944,2018-06-19,2018,강원도
003000000001108196,Actinidia arguta,다래,37.44915833,129.0759111,2018-06-20,2018,강원도
003000000001101090,Actinidia kolomikta,쥐다래,38.18678333,128.1027417,2018-07-07,2018,강원도
003000000001254256,Actinidia kolomikta,쥐다래,38.08252222,128.08335,2018-07-07,2018,강원도
003000000001207297,Actinidia arguta,다래,37.92333333,128.54425,2018-06-21,2018,강원도
003000000001101064,Actinidia arguta,다래,38.16292778,128.1039444,2018-07-07,2018,강원도
003000000001101058,Actinidia polygama,개다래,38.16292778,128.1039444,2018-07-07,2018,강원도
003000000001254800,Actinidia polygama,개다래,38.13162778,128.0670806,2018-07-07,2018,강원도
003000000001197407,Actinidia polygama,개다래,37.56414694,127.3010669,2014-09-28,2014,경기도
003000000001170396,Actinidia arguta,다래,37.52369194,127.2606139,2014-04-11,2014,경기도
003000000001197425,Actinidia arguta,다래,37.56622194,127.2998111,2014-07-18,2014,경기도
003000000001213965,Actinidia arguta,다래,37.58315306,127.4951439,2014-07-19,2014,경기도
003000000001213869,Actinidia polygama,개다래,37.57880306,127.4961561,2014-10-11,2014,경기도
003000000001197293,Actinidia arguta,다래,37.56182806,127.3070219,2014-05-23,2014,경기도
003000000001066833,Actinidia arguta,다래,37.71383306,127.2273331,2014-09-20,2014,경기도
003000000001105869,Actinidia arguta,다래,37.80519389,127.02425,2014-05-27,2014,경기도
003000000001241886,Actinidia polygama,개다래,37.88284694,126.8696169,2014-10-22,2014,경기도
003000000001170285,Actinidia arguta,다래,37.51563111,127.2341031,2014-09-26,2014,경기도
003000000001240195,Actinidia polygama,개다래,37.70764389,127.4102811,2014-09-27,2014,경기도
003000000001170159,Actinidia arguta,다래,37.50387194,127.2418081,2014-03-28,2014,경기도
003000000001175112,Actinidia arguta,다래,37.94526694,127.0838831,,2014,경기도
003000000001175091,Actinidia polygama,개다래,37.94498111,127.0922,,2014,경기도
003000000001120421,Actinidia arguta,다래,37.95602806,127.4157219,2014-06-04,2014,경기도
003000000001214122,Actinidia arguta,다래,37.58854194,127.4916689,2014-08-30,2014,경기도
003000000001120413,Actinidia polygama,개다래,37.95602806,127.4157219,2014-06-04,2014,경기도
003000000001120365,Actinidia kolomikta,쥐다래,37.94544389,127.4157781,2014-06-04,2014,경기도
003000000001150241,Actinidia arguta,다래,37.88606694,126.86545,2014-08-06,2014,경기도
003000000001184245,Actinidia arguta,다래,37.7404,126.9360169,2014-08-07,2014,경기도
003000000001214177,Actinidia arguta,다래,37.58925806,127.4911689,2014-04-13,2014,경기도
003000000001214189,Actinidia arguta,다래,37.58957194,127.503275,2014-04-13,2014,경기도
003000000001184617,Actinidia polygama,개다래,37.76381694,126.9518189,2014-06-18,2014,경기도
003000000001067194,Actinidia kolomikta,쥐다래,37.79298306,127.2501281,2014-09-11,2014,경기도
003000000001197667,Actinidia arguta,다래,37.571675,127.2986419,2014-06-20,2014,경기도
003000000001214054,Actinidia arguta,다래,37.58691111,127.4852331,2014-09-13,2014,경기도
003000000001067092,Actinidia polygama,개다래,37.73238889,127.2362781,2014-05-09,2014,경기도
003000000001170363,Actinidia arguta,다래,37.52268306,127.2582,2014-06-22,2014,경기도
003000000001168549,Actinidia arguta,다래,37.54138889,127.3994444,2015-09-24,2015,경기도
003000000001168428,Actinidia arguta,다래,37.53861111,127.3969444,2015-06-19,2015,경기도
003000000001168475,Actinidia arguta,다래,37.53888889,127.3969444,2015-08-07,2015,경기도
003000000001145752,Actinidia arguta,다래,38.06872222,127.4294167,2016-05-11,2016,경기도
003000000001184743,Actinidia arguta,다래,37.44527778,127.4089444,2016-07-26,2016,경기도
003000000001062630,Actinidia arguta,다래,37.93005556,127.5966944,2016-10-13,2016,경기도
003000000001078868,Actinidia arguta,다래,38.02183333,127.4016667,2016-05-11,2016,경기도
003000000001145404,Actinidia arguta,다래,38.05261111,127.3929722,2016-09-09,2016,경기도
003000000001079526,Actinidia arguta,다래,38.02588889,127.4050556,2016-08-26,2016,경기도
003000000001069486,Actinidia polygama,개다래,37.452426,127.199572,2016-06-25,2016,경기도
003000000001121416,Actinidia arguta,다래,37.41308333,127.3439444,2016-08-17,2016,경기도
003000000001061923,Actinidia arguta,다래,37.93061111,127.5920833,2016-07-22,2016,경기도
003000000001061944,Actinidia arguta,다래,37.93061111,127.5920833,2016-07-22,2016,경기도
003000000001213266,Actinidia arguta,다래,37.79080278,127.5142972,2016-06-01,2016,경기도
