Id,x,y,종
6919,38.1220161,127.5227384,Apis mellifera
5575,37.0527052,128.1900586,Apis mellifera
2550,37.5991199,127.5944092,Apis mellifera
8433,35.6305091,127.3303778,Apis mellifera
7687,35.7690276,128.6778895,Apis mellifera
6983,37.4788509,127.7376486,Apis mellifera
5858,38.0777327,127.519277,Apis mellifera
7689,37.4338372,128.6710446,Apis mellifera
2136,37.5424933,127.6341394,Apis mellifera
4331,35.3338086,128.3413471,Apis mellifera
8460,37.8654744,127.6461186,Apis mellifera
8472,36.954022,127.8155908,Apis mellifera
8864,36.0697318,128.9922003,Apis mellifera
534,35.9520031,128.8967307,Apis mellifera
1721,35.1198717,127.8975375,Apis mellifera
373,36.4593809,128.2678457,Apis mellifera
3717,36.4220469,129.1244183,Apis mellifera
2373,36.6728078,128.2986089,Apis mellifera
397,36.2342795,128.5875878,Apis mellifera
1431,37.1890654,129.0362358,Apis mellifera
536,37.2496686,129.0177973,Apis mellifera
6753,37.831802,126.8173464,Apis mellifera
8513,36.2104078,128.1780511,Apis mellifera
1026,36.0793691,127.9792429,Apis mellifera
2626,37.8624543,128.2199006,Apis mellifera
1179,37.2625905,128.9111959,Apis mellifera
1179,37.2625905,128.9111959,Apis mellifera
545,33.2874612,126.5731538,Apis mellifera
4928,37.1536019,127.339438,Apis mellifera
677,37.9220961,128.4038892,Apis mellifera
4000,37.2848222,127.0352449,Apis mellifera
