Source,Target,Weight
648,648,0.0
6828,6828,0.0
7126,7126,0.0
7126,7126,0.0
4190,4190,0.0
4190,4190,0.0
6992,6992,0.0
6992,6992,0.0
6992,6992,0.0
5079,5079,0.0
5079,5079,0.0
5079,5079,0.0
5079,5079,0.0
1162,1162,0.0
1162,1162,0.0
1162,1162,0.0
4190,4190,0.0
6992,6992,0.0
6992,6992,0.0
5079,5079,0.0
5079,5079,0.0
5079,5079,0.0
8859,8859,0.0
5079,5079,0.0
5079,5079,0.0
1799,1799,0.0
1799,1799,0.0
1799,1799,0.0
1799,1799,0.0
1799,1799,0.0
1799,1799,0.0
1799,1799,0.0
4805,4805,0.0
1242,1242,0.0
1242,1242,0.0
1242,1242,0.0
1799,1799,0.0
1799,1799,0.0
6601,6601,0.0
6601,6601,0.0
6601,6601,0.0
6601,6601,0.0
856,856,0.0
6601,6601,0.0
6601,6601,0.0
7719,7719,0.0
8228,8228,0.0
8841,8841,0.0
6992,6992,0.0
176,176,0.0
6353,6353,0.0
2567,2567,0.0
2567,2567,0.0
2567,2567,0.0
176,176,0.0
2714,2714,0.0
2714,2714,0.0
2739,2739,0.00914168118292827
4041,4041,0.0
2060,2060,0.0
2567,2567,0.0
2567,2567,0.0
3704,3704,0.0
890,890,0.0
3142,3142,0.0
3142,3142,0.0
391,391,0.0
391,391,0.0
4043,4043,0.0
4043,4043,0.0
2714,2714,0.0
6983,6983,0.0
8329,8329,0.0
3738,3738,0.0
1775,1775,0.0
1775,1775,0.0
1775,1775,0.0
1775,1775,0.0
1775,1775,0.0
485,485,0.0
3142,3142,0.0
1882,1882,0.0
283,283,0.0
283,283,0.0
283,283,0.0
283,283,0.0
3738,3738,0.0
3738,3738,0.0
4043,4043,0.0
4249,4249,0.0
4249,4249,0.0
3444,3444,0.0
3444,3444,0.0
3444,3444,0.0
1046,1046,0.0
1046,1046,0.0
1046,1046,0.0
1046,1046,0.0
7942,7942,0.0
7942,7942,0.0
7942,7942,0.0
7942,7942,0.0
7942,7942,0.0
7942,7942,0.0
283,283,0.0
283,283,0.0
283,283,0.0
283,283,0.0
2244,2244,0.0
2244,2244,0.0
2244,2244,0.0
1630,1630,0.0
1630,1630,0.0
1630,1630,0.0
1630,1630,0.0
1630,1630,0.0
1630,1630,0.0
681,681,0.0
7702,7702,0.0
7702,7702,0.0
283,283,0.0
283,283,0.0
7407,7407,0.0
4249,4249,0.0
3738,3738,0.0
911,911,0.0
911,911,0.0
911,911,0.0
911,911,0.0
911,911,0.0
8536,8536,0.0
8536,8536,0.0
8536,8536,0.0
1137,1137,0.0
1630,1630,0.0
1630,1630,0.0
1630,1630,0.0
1630,1630,0.0
1630,1630,0.0
391,391,0.0
7030,7030,0.0
2683,2683,0.0
8896,8896,0.0
8433,8433,0.0
8433,8433,0.0
8433,8433,0.0
8433,8433,0.0
1875,1875,0.0
7272,7272,0.0
7272,7272,0.0
7272,7272,0.0
7272,7272,0.0
7702,7702,0.0
283,283,0.0
648,648,0.0
648,648,0.0
648,648,0.0
648,648,0.0
648,648,0.0
648,648,0.0
648,648,0.0
648,648,0.0
2373,2373,0.0
8433,8433,0.0
8433,8433,0.0
8433,8433,0.0
2567,2567,0.0
7109,7109,0.0
1182,1182,0.0
718,718,0.0
718,718,0.0
1775,1775,0.0
1775,1775,0.0
1775,1775,0.0
1775,1775,0.0
648,648,0.0
648,648,0.0
648,648,0.0
648,648,0.0
648,648,0.0
648,648,0.0
648,648,0.0
2128,2128,0.0
2217,2217,0.0
7942,7942,0.0
7942,7942,0.0
7942,7942,0.0
7942,7942,0.0
7942,7942,0.0
1891,1891,0.0
975,975,0.0
975,975,0.0
4877,4877,0.0
911,911,0.0
911,911,0.0
911,911,0.0
911,911,0.0
7272,7272,0.0
7272,7272,0.0
7272,7272,0.0
3905,3905,0.0
3905,3905,0.0
911,911,0.0
911,911,0.0
911,911,0.0
2472,2472,0.0
2244,2244,0.0
2244,2244,0.0
1630,1630,0.0
1630,1630,0.0
1630,1630,0.0
1630,1630,0.0
2517,2517,0.0
2517,2517,0.0
2517,2517,0.0
391,391,0.0
391,391,0.0
391,391,0.0
8433,8433,0.0
8433,8433,0.0
911,911,0.0
911,911,0.0
1415,1415,0.0
1415,1415,0.0
1415,1415,0.0
1415,1415,0.0
1415,1415,0.0
636,636,0.0
176,176,0.0
4110,4110,0.0
4110,4110,0.0
2236,2236,0.0
2236,2236,0.0
3444,3444,0.0
3444,3444,0.0
3142,3142,0.0
4110,4110,0.0
2236,2236,0.0
4115,4115,0.004796511317607662
2714,2714,0.0
391,391,0.0
391,391,0.0
6919,6919,0.0
6919,6919,0.0
6919,6919,0.0
6919,6919,0.0
6919,6919,0.0
6919,6919,0.0
6919,6919,0.0
6919,6919,0.0
6919,6919,0.0
6919,6919,0.0
6919,6919,0.0
6919,6919,0.0
6919,6919,0.0
6919,6919,0.0
6919,6919,0.0
6919,6919,0.0
6919,6919,0.0
5858,5858,0.0
5858,5858,0.0
5858,5858,0.0
5858,5858,0.0
5858,5858,0.0
8433,8433,0.0
7126,7126,0.0
7570,7570,0.0
4118,4118,0.0
4118,4118,0.0
7134,7134,0.0
7134,7134,0.0
3142,3142,0.0
1102,1102,0.0
1102,1102,0.0
5851,5851,0.0
911,911,0.0
636,636,0.0
2244,2244,0.0
1775,1775,0.0
1775,1775,0.0
1775,1775,0.0
1046,1046,0.0
1046,1046,0.0
1046,1046,0.0
7942,7942,0.0
7942,7942,0.0
7942,7942,0.0
7942,7942,0.0
6919,6919,0.0
6919,6919,0.0
6919,6919,0.0
6919,6919,0.0
6919,6919,0.0
6919,6919,0.0
6919,6919,0.0
6919,6919,0.0
6919,6919,0.0
6919,6919,0.0
6919,6919,0.0
6919,6919,0.0
6919,6919,0.0
5858,5858,0.0
5858,5858,0.0
5858,5858,0.0
5858,5858,0.0
6919,6919,0.0
6919,6919,0.0
6919,6919,0.0
6919,6919,0.0
6919,6919,0.0
6919,6919,0.0
6919,6919,0.0
6919,6919,0.0
6919,6919,0.0
6919,6919,0.0
6919,6919,0.0
6919,6919,0.0
6919,6919,0.0
6919,6919,0.0
1046,1046,0.0
1046,1046,0.0
4249,4249,0.0
4249,4249,0.0
263,263,0.0
1630,1630,0.0
1630,1630,0.0
1630,1630,0.0
1630,1630,0.0
1630,1630,0.0
7272,7272,0.0
7272,7272,0.0
1046,1046,0.0
391,391,0.0
4249,4249,0.0
1630,1630,0.0
6601,6601,0.0
6919,6919,0.0
5858,5858,0.0
5858,5858,0.0
5858,5858,0.0
4118,4118,0.0
1799,1799,0.0
656,656,0.0
7574,7574,0.0
6809,6809,0.0
6809,6809,0.0
1775,1775,0.0
1775,1775,0.0
2641,2641,0.0
2517,2517,0.0
2517,2517,0.0
662,662,0.0
7942,7942,0.0
7942,7942,0.0
7942,7942,0.0
3444,3444,0.0
5858,5858,0.0
5858,5858,0.0
975,975,0.0
5739,5739,0.0
4249,4249,0.0
1415,1415,0.0
7134,7134,0.0
5977,5977,0.0
2517,2517,0.0
3905,3905,0.0
3774,3774,0.0
3774,3774,0.0
3774,3774,0.0
3774,3774,0.0
3774,3774,0.0
3774,3774,0.0
3774,3774,0.0
3774,3774,0.0
3774,3774,0.0
3774,3774,0.0
7574,7574,0.0
7574,7574,0.0
7574,7574,0.0
7974,7974,0.0
6919,6919,0.0
1102,1102,0.0
1775,1775,0.0
7126,7126,0.0
7126,7126,0.0
3774,3774,0.0
7197,7197,0.0
4213,4213,0.0
718,718,0.0
5079,5079,0.0
7942,7942,0.0
7942,7942,0.0
7126,7126,0.0
7272,7272,0.0
7942,7942,0.0
648,648,0.0
648,648,0.0
648,648,0.0
648,648,0.0
648,648,0.0
648,648,0.0
648,648,0.0
648,648,0.0
648,648,0.0
648,648,0.0
648,648,0.0
648,648,0.0
648,648,0.0
648,648,0.0
648,648,0.0
648,648,0.0
648,648,0.0
648,648,0.0
3738,3738,0.0
648,648,0.0
648,648,0.0
648,648,0.0
2208,2208,0.0
2136,2136,0.0
2305,2305,0.0
723,723,0.0
232,232,0.0
4569,4569,0.0
560,560,0.0
8877,8877,0.0
6809,6809,0.0
1140,1140,0.0
1140,1140,0.0
1140,1140,0.0
500,500,0.0
176,176,0.0
6809,6809,0.0
1517,1517,0.0
1517,1517,0.0
1517,1517,0.0
8433,8433,0.0
2373,2373,0.0
2373,2373,0.0
1974,1974,0.0
1974,1974,0.0
2373,2373,0.0
560,560,0.0
176,176,0.0
1974,1974,0.0
5858,5858,0.0
1179,1179,0.0
