Id,x,y,종
5915,37.4515774,127.654413,신갈나무
2743,36.5095472,129.0923238,다래
8544,35.2075729,128.3702795,주름잎
3142,36.9395486,128.7902001,떡갈나무
4529,35.0286639,126.7526792,산검양옻나무
6663,37.2597658,128.8729253,아까시나무
6809,35.0160601,127.0127779,애기똥풀
6809,35.0160601,127.0127779,애기똥풀
7702,36.8561157,128.8395425,족제비싸리
6568,37.4048732,128.1453026,아까시나무
1630,37.9429407,127.4806675,광대싸리
6601,37.3852166,128.3913906,아까시나무
375,37.0603106,128.3768758,갈참나무
656,37.6011843,128.2265769,개다래
1702,37.9831858,127.7035317,광대싸리
2623,36.7551344,128.1698493,다래
7134,38.1886627,128.3651816,애기똥풀
2623,36.7551344,128.1698493,다래
7109,37.8107051,128.2724166,애기똥풀
5203,37.348768,128.1604644,산초나무
636,37.8173563,128.0004157,개다래
375,37.0603106,128.3768758,갈참나무
718,36.7877626,129.2030091,개다래
2054,34.7128412,127.1870253,굴참나무
5271,37.25075,128.6692609,산초나무
5977,38.1681838,128.1786506,신갈나무
4213,37.3909559,127.8008094,붉나무
1550,34.7168052,127.1320597,광대싸리
391,36.8428925,128.5079335,갈참나무
391,36.8581851,128.5151227,갈참나무
3738,37.497971,127.5050639,벼
3704,36.6536828,128.9347622,밤나무
3663,37.4358067,128.3992554,밤나무
654,37.9529831,128.1965588,개다래
3663,37.4358067,128.3992554,밤나무
2743,36.5095472,129.0923238,다래
447,35.1414667,126.5323581,감나무
2305,38.0019958,128.6187189,굴참나무
4217,35.8869663,127.8205443,붉나무
3151,36.9256095,128.9603713,떡갈나무
7113,37.5631941,128.3127372,애기똥풀
2714,36.3321473,128.8067483,다래
5271,37.2237462,128.6427344,산초나무
2591,38.1700928,127.7093384,다래
4110,37.5893415,127.4947634,붉나무
5230,36.9796571,128.3675653,산초나무
4043,35.7070291,127.1532238,붉나무
2517,37.5558764,127.5817911,다래
6118,36.3351104,128.9174135,신갈나무
1550,34.7040567,127.1445908,광대싸리
5230,36.9796571,128.3675653,산초나무
4217,35.8869663,127.8205443,붉나무
4217,35.8869663,127.8205443,붉나무
33,37.7979718,126.3953013,갈참나무
1868,37.1919741,128.5989961,광대싸리
7113,37.5690079,128.3547193,애기똥풀
6601,37.3628576,128.4182448,아까시나무
5984,38.0087006,128.1617215,신갈나무
3597,37.6147161,127.8863288,밤나무
7126,37.9993658,128.3250403,애기똥풀
7126,38.0466608,128.3851271,애기똥풀
1048,37.8140141,128.1452309,개옻나무
7463,37.3411588,126.7220994,족제비싸리
1630,37.9429407,127.4806675,광대싸리
1630,37.9429407,127.4806675,광대싸리
176,35.5646226,127.1343061,갈참나무
2714,36.3321473,128.8067483,다래
4805,37.7267059,126.9116461,산초나무
1550,34.7026119,127.1659258,광대싸리
2832,34.3936351,126.5418454,떡갈나무
4266,37.6020683,127.9591221,붉나무
2743,36.4785066,129.1679121,다래
4249,36.9635809,127.9320017,붉나무
6118,36.3231567,128.8736824,신갈나무
2714,36.3321473,128.8067483,다래
749,35.2867911,126.5237272,개옻나무
7574,35.0878407,127.6114145,족제비싸리
7574,35.0878407,127.6114145,족제비싸리
193,35.1849378,127.3547925,갈참나무
2743,36.4785066,129.1679121,다래
7463,37.3411588,126.7220994,족제비싸리
2517,37.5558764,127.5817911,다래
652,37.2772238,128.1975847,개다래
193,35.121549,127.3677518,갈참나무
6118,36.3231567,128.8736824,신갈나무
1925,36.4571359,129.3230741,광대싸리
7631,35.2053772,128.1165386,족제비싸리
3704,36.7047911,128.8286576,밤나무
2678,38.0375603,128.5476157,다래
6568,37.4048732,128.1453026,아까시나무
198,36.2648464,127.404001,갈참나무
2714,36.3321473,128.8067483,다래
4213,37.3526611,127.8023805,붉나무
1550,34.7040567,127.1445908,광대싸리
1550,34.7040567,127.1445908,광대싸리
654,37.9529831,128.1965588,개다래
654,37.9529831,128.1965588,개다래
5131,37.8059381,127.8497773,산초나무
4190,37.7120915,127.7440552,붉나무
7082,37.5933552,128.1664828,애기똥풀
636,37.8228476,127.9549594,개다래
5131,37.8059381,127.8497773,산초나무
6868,35.6899474,127.3178602,애기똥풀
6601,37.3728454,128.4052788,아까시나무
176,35.6019213,127.1434343,갈참나무
7113,37.5631941,128.3127372,애기똥풀
7453,34.4439909,126.5877817,족제비싸리
7463,37.3411588,126.7220994,족제비싸리
2158,37.5710458,127.6416006,굴참나무
636,37.8173563,128.0004157,개다래
6562,37.7410335,128.0839616,아까시나무
2253,38.1922602,128.1994956,굴참나무
1775,37.9478221,128.142228,광대싸리
4190,37.7120915,127.7440552,붉나무
975,37.6518777,127.74339,개옻나무
975,37.6324523,127.7520913,개옻나무
3704,36.6536828,128.9347622,밤나무
2678,38.0834935,128.4610259,다래
6562,37.7953885,128.0466435,아까시나무
4213,37.4405188,127.8508915,붉나무
1450,37.5066872,127.4717254,고추
8433,35.5988084,127.3825703,주름잎
2684,37.50515,128.6013888,다래
2714,36.3321473,128.8067483,다래
7011,35.2714721,127.8166414,애기똥풀
6568,37.4351307,128.1088047,아까시나무
8859,36.6966455,128.969731,초피나무
1891,37.0060873,128.9653695,광대싸리
1882,36.9225591,128.8623667,광대싸리
7113,37.5631941,128.3127372,애기똥풀
7113,37.5631941,128.3127372,애기똥풀
1875,37.2534286,128.726245,광대싸리
5977,38.1681838,128.1786506,신갈나무
4118,35.6990304,127.590711,붉나무
3640,37.7356068,128.2378592,밤나무
6888,35.2202574,127.3881185,애기똥풀
6601,37.3728454,128.4052788,아까시나무
7701,37.2220583,128.8218722,족제비싸리
6663,37.2597658,128.8729253,아까시나무
1550,34.7026119,127.1659258,광대싸리
1550,34.7026119,127.1659258,광대싸리
213,34.4608019,127.4680798,갈참나무
447,35.1749839,126.5409272,감나무
1550,34.7026119,127.1659258,광대싸리
1550,34.7026119,127.1659258,광대싸리
6653,37.6544392,128.7821778,아까시나무
4805,37.7267059,126.9116461,산초나무
