Latitude,Longitude,축종,발생두수,ID
34.9964708,127.0719319,벌-재래종,1,612
36.2136951,129.0125484,벌-재래종,3,613
35.0119675,127.0777038,벌-재래종,1,614
35.0807573,127.087375,벌-재래종,1,615
35.0119675,127.0777038,벌-재래종,7,616
37.694464,128.2708307,벌-재래종,2,617
37.4498916,128.1823372,벌-재래종,3,618
36.6389298,128.2201196,벌-개량종,5,619
37.1890654,129.0362358,벌-재래종,50,620
37.6814752,127.6318406,벌-재래종,20,621
36.9002638,128.1552132,벌-재래종,3,622
36.4762887,129.1340697,벌-재래종,2,623
36.4785066,129.1679121,벌-재래종,50,624
37.258505,128.8253618,벌-재래종,5,625
34.9811271,127.0915996,벌-재래종,1,626
34.9964708,127.0719319,벌-재래종,1,627
36.7659693,127.7038728,벌-재래종,5,628
36.9786453,128.85124,벌-재래종,6,629
37.6644484,128.4015336,벌-재래종,2,630
37.6644484,128.4015336,벌-재래종,2,631
38.1681838,128.1786506,벌-재래종,2,632
35.200009,126.9515173,벌-개량종,1,633
35.200009,126.9515173,벌-개량종,1,634
35.1556824,127.2116211,벌-재래종,4,635
36.8308912,128.6942083,벌-개량종,2,636
35.7169648,127.1893559,벌-재래종,12,637
36.9781712,128.9144704,벌-재래종,8,638
37.3352646,128.6022225,벌-재래종,2,639
35.2344191,127.2867937,벌-재래종,2,640
35.2344191,127.2867937,벌-재래종,3,641
35.1556824,127.2116211,벌-재래종,7,642
34.7026119,127.1659258,벌-재래종,1,643
35.1998713,127.4104679,벌-재래종,1,644
35.1998713,127.4104679,벌-재래종,1,645
35.6634688,128.4027436,벌-개량종,30,646
35.1986439,127.4529926,벌-재래종,1,647
34.7015684,127.0514942,벌-재래종,1,648
36.9781712,128.9144704,벌-재래종,4,649
37.4358164,129.1399179,벌-개량종,60,650
37.4381764,128.2000497,벌-재래종,2,651
35.121549,127.3677518,벌-재래종,2,652
36.9786453,128.85124,벌-재래종,4,653
36.6583598,128.8915154,벌-재래종,1,654
37.017043,128.8162766,벌-재래종,2,655
37.245738,129.0698695,벌-재래종,7,656
36.4838784,126.7898453,벌-재래종,15,657
37.7142062,128.1824685,벌-재래종,2,658
35.121549,127.3677518,벌-재래종,30,659
37.6644484,128.4015336,벌-재래종,1,660
38.0466608,128.3851271,벌-재래종,2,661
35.2513297,127.3842655,벌-재래종,1,662
34.9624053,127.5650821,벌-재래종,1,663
37.7142062,128.1824685,벌-재래종,3,664
36.955982,127.6337621,벌-개량종,250,665
38.0466608,128.3851271,벌-재래종,1,666
35.1934074,127.2851201,벌-재래종,2,667
35.1934074,127.2851201,벌-재래종,4,668
36.7047911,128.8286576,벌-재래종,4,669
36.9786453,128.85124,벌-재래종,1,670
38.0466608,128.3851271,벌-재래종,4,671
35.1934074,127.2851201,벌-재래종,3,672
38.0466608,128.3851271,벌-재래종,2,673
36.4785066,129.1679121,벌-재래종,50,674
36.9225014,128.1364956,벌-재래종,19,675
37.017043,128.8162766,벌-재래종,1,676
36.6389298,128.2201196,벌-개량종,140,677
36.2136951,129.0125484,벌-재래종,1,678
36.6966455,128.969731,벌-재래종,5,679
36.2136951,129.0125484,벌-재래종,1,680
35.1934074,127.2851201,벌-재래종,15,681
38.0466608,128.3851271,벌-재래종,2,682
38.1453645,128.1335981,벌-재래종,1,683
35.1556824,127.2116211,벌-재래종,1,684
38.0466608,128.3851271,벌-재래종,1,685
37.7120915,127.7440552,벌-재래종,6,686
35.0317078,127.5730566,벌-재래종,7,687
36.5789495,128.7192854,벌-개량종,1,688
35.2495331,127.1779403,벌-개량종,100,689
34.8780837,126.9078796,벌-개량종,1,690
35.4797722,127.698092,벌-재래종,5,691
35.1556824,127.2116211,벌-재래종,2,692
36.527337,128.1444098,벌-개량종,200,693
37.6078802,127.7290553,벌-재래종,1,694
37.4498916,128.1823372,벌-재래종,1,695
35.0795439,126.5604999,벌-재래종,12,696
37.017043,128.8162766,벌-재래종,3,697
37.017043,128.8162766,벌-재래종,8,698
35.6192242,127.248168,벌-개량종,140,699
35.6192242,127.248168,벌-개량종,140,700
36.6839838,126.5831038,벌-개량종,50,701
37.704929,127.8953907,벌-재래종,5,702
37.6634847,128.203636,벌-재래종,4,703
37.7120915,127.7440552,벌-재래종,21,704
35.4797722,127.698092,벌-재래종,5,705
36.9405735,127.855825,벌-재래종,5,706
35.1474739,127.3627599,벌-재래종,18,707
37.6078802,127.7290553,벌-재래종,2,708
37.7016228,128.8379164,벌-개량종,20,709
37.2082712,129.2480702,벌-재래종,6,710
36.6966455,128.969731,벌-재래종,4,711
37.6078802,127.7290553,벌-재래종,7,712
37.7142062,128.1824685,벌-재래종,9,713
37.7142062,128.1824685,벌-재래종,2,714
36.6839838,126.5831038,벌-개량종,50,715
37.7267059,126.9116461,벌-재래종,8,716
34.9992997,126.6187141,벌-재래종,1,717
35.0887865,126.5205687,벌-재래종,3,718
35.0887865,126.5205687,벌-재래종,2,719
35.0988227,126.6579998,벌-재래종,1,720
35.0887865,126.5205687,벌-재래종,1,721
37.7216909,127.722363,벌-재래종,5,722
37.7142062,128.1824685,벌-재래종,4,723
37.3619937,128.3598571,벌-재래종,3,724
37.3728454,128.4052788,벌-재래종,4,725
37.3619937,128.3598571,벌-재래종,9,726
37.4048732,128.1453026,벌-재래종,1,727
37.4615935,128.153439,벌-재래종,1,728
36.7806849,127.2953255,벌-재래종,2,729
37.3728454,128.4052788,벌-재래종,8,730
36.7806849,127.2953255,벌-재래종,3,731
37.3910274,128.9927715,벌-개량종,60,732
36.2348288,128.5647509,벌-개량종,30,733
37.8315284,128.8219993,벌-개량종,120,734
36.2945638,129.0464878,벌-재래종,1,735
37.3737093,128.0116955,벌-개량종,5,736
35.2343442,128.8318904,벌-재래종,5,737
37.7370004,127.4190182,벌-재래종,1,738
35.1957011,128.4999975,벌-재래종,1,739
35.4797722,127.698092,벌-재래종,4,740
35.61436,127.2851097,벌-재래종,8,741
34.9128619,126.6420286,벌-재래종,1,742
35.1268935,126.569878,벌-재래종,1,743
37.0953283,127.1832377,벌-재래종,3,744
37.7307329,127.1373616,벌-재래종,2,745
37.178741,127.5891868,벌-개량종,68,746
37.4021616,127.676899,벌-재래종,12,747
34.6023284,127.4256431,벌-재래종,1,748
35.7072023,127.9379667,벌-개량종,300,749
37.5379354,129.0927233,벌-개량종,300,750
36.8320043,127.7337388,벌-재래종,11,751
36.689657,128.064647,벌-재래종,2,752
33.4545419,126.3563016,벌-재래종,2,753
34.9916145,126.9880128,벌-개량종,10,754
37.8560252,127.8469846,벌-재래종,31,755
33.4790176,126.3976001,벌-개량종,1,756
37.949804,126.8874703,벌-재래종,2,757
35.6128908,127.3454045,벌-개량종,50,758
35.5990812,127.314855,벌-개량종,20,759
35.6016867,127.1755408,벌-재래종,1,760
35.4151198,127.7807653,벌-재래종,8,761
35.5749948,127.3247378,벌-재래종,68,762
35.2406252,126.746821,벌-재래종,8,763
36.3616331,128.7962705,벌-재래종,2,764
37.5319136,129.0996014,벌-재래종,36,765
35.7555413,127.0893369,벌-재래종,7,766
35.8703189,127.2653376,벌-재래종,110,767
35.302315,126.9461278,벌-재래종,1,768
35.433975,127.6260086,벌-개량종,80,769
36.4016276,128.8287914,벌-재래종,3,770
35.4151198,127.7807653,벌-재래종,3,771
33.3064679,126.4426404,벌-재래종,5,772
35.2480059,126.9756866,벌-개량종,10,773
37.7652984,126.7859757,벌-재래종,7,774
36.7047911,128.8286576,벌-재래종,3,775
37.8213525,127.4368324,벌-재래종,4,776
35.61436,127.2851097,벌-재래종,1,777
36.9694817,128.7708492,벌-재래종,4,778
36.6966455,128.969731,벌-재래종,4,779
36.9256095,128.9603713,벌-재래종,7,780
36.6393275,128.5140897,벌-재래종,1,781
35.5749948,127.3247378,벌-재래종,54,782
35.4176317,127.546666,벌-재래종,3,783
35.6414668,127.201126,벌-재래종,90,784
36.3321473,128.8067483,벌-재래종,6,785
36.3387497,127.5502399,벌-재래종,40,786
36.3321473,128.8067483,벌-재래종,6,787
35.3999107,127.5958244,벌-재래종,3,788
37.4472938,127.6700914,벌-재래종,3,789
35.6010073,126.4997293,벌-재래종,9,790
37.497971,127.5050639,벌-재래종,3,791
37.9763688,128.0820625,벌-재래종,10,792
37.5914038,127.2168206,벌-재래종,29,793
33.4778131,126.4518312,벌-개량종,1,794
36.9844958,127.8472485,벌-재래종,7,795
36.9395486,128.7902001,벌-재래종,40,796
36.9786453,128.85124,벌-재래종,28,797
37.296082,129.1155653,벌-재래종,18,798
37.5430033,127.2926447,벌-재래종,1,799
36.795644,127.8382474,벌-재래종,7,800
37.357463,128.6897039,벌-재래종,4,801
37.5939121,128.5844613,벌-재래종,3,802
37.4823024,127.5245592,벌-재래종,1,803
34.3835699,126.5660443,벌-재래종,31,804
35.0389006,126.9988465,벌-개량종,1,805
37.3628576,128.4182448,벌-재래종,5,806
34.8250192,127.2664881,벌-재래종,1,807
35.6414668,127.201126,벌-재래종,150,808
35.3550719,126.9948641,벌-재래종,1,809
37.5914038,127.2168206,벌-재래종,6,810
36.9635809,127.9320017,벌-재래종,3,811
35.891691,127.3976681,벌-재래종,8,812
37.2775872,128.0831466,벌-재래종,3,813
35.1077764,127.2000409,벌-재래종,30,814
36.737561,127.8549567,벌-재래종,4,815
37.0175465,127.7047799,벌-재래종,30,816
36.737561,127.8549567,벌-재래종,3,817
36.795644,127.8382474,벌-재래종,2,818
37.3625666,128.5877391,벌-재래종,11,819
36.4628137,128.4016703,벌-재래종,9,820
36.8109986,126.393996,벌-재래종,1,821
37.8764886,128.0984423,벌-재래종,6,822
36.3683863,128.0369352,벌-재래종,1,823
37.9429407,127.4806675,벌-재래종,7,824
37.1519766,129.2868795,벌-개량종,35,825
35.6028238,127.4073324,벌-재래종,5,826
37.2816624,128.0198556,벌-재래종,5,827
33.4242628,126.4714854,벌-개량종,2,828
37.5048669,128.4671105,벌-재래종,5,829
37.497971,127.5050639,벌-재래종,2,830
37.0186463,128.8734902,벌-재래종,6,831
36.8004842,128.7944095,벌-재래종,13,832
37.3905072,128.7218619,벌-재래종,12,833
37.8213525,127.4368324,벌-재래종,2,834
36.795644,127.8382474,벌-재래종,3,835
36.9796571,128.3675653,벌-재래종,5,836
36.3351104,128.9174135,벌-재래종,8,837
36.3735292,128.9007835,벌-재래종,22,838
35.7169648,127.1893559,벌-재래종,140,839
36.9395457,127.997495,벌-재래종,360,840
35.6094674,127.1158277,벌-재래종,178,841
37.6110372,128.0775996,벌-개량종,62,842
37.4823024,127.5245592,벌-재래종,2,843
35.354195,127.5896257,벌-재래종,1,844
35.4920078,128.3249929,벌-재래종,1,845
37.2333707,128.9569401,벌-재래종,36,846
35.4920078,128.3249929,벌-재래종,1,847
35.4920078,128.3249929,벌-재래종,1,848
34.7252595,127.3394142,벌-재래종,8,849
34.7026119,127.1659258,벌-재래종,70,850
37.7594062,128.5710184,벌-재래종,2,851
37.6760295,128.0480344,벌-재래종,6,852
37.6386536,128.5377634,벌-재래종,6,853
37.743516,127.3173939,벌-재래종,1,854
37.9429407,127.4806675,벌-재래종,4,855
36.6393275,128.5140897,벌-재래종,3,856
36.3371588,127.8960781,벌-재래종,1,857
37.5779448,128.5344673,벌-재래종,5,858
37.346617,128.368184,벌-재래종,4,859
36.9454457,128.0250168,벌-재래종,5,860
35.8877503,129.4453564,벌-재래종,1,861
37.5819651,128.7568297,벌-재래종,20,862
37.3483037,129.0349719,벌-재래종,5,863
37.4945468,127.4887109,벌-개량종,2,864
36.9781712,128.9144704,벌-재래종,2,865
35.6232241,127.3953874,벌-재래종,16,866
35.2979526,126.9007776,벌-재래종,1,867
37.429998,128.5534602,벌-개량종,15,868
37.2534286,128.726245,벌-재래종,12,869
35.8684845,129.2166885,벌-재래종,1,870
37.4472938,127.6700914,벌-재래종,15,871
35.9159246,126.6388464,벌-개량종,70,872
35.5887415,127.2112125,벌-재래종,126,873
37.4823024,127.5245592,벌-재래종,2,874
37.9307358,127.0322857,벌-개량종,2,875
36.8484432,127.9865342,벌-재래종,1,876
37.5631941,128.3127372,벌-재래종,5,877
37.5126288,126.7989122,벌-개량종,10,878
36.8004842,128.7944095,벌-재래종,10,879
36.795644,127.8382474,벌-재래종,3,880
37.7356068,128.2378592,벌-재래종,4,881
37.5794647,127.8659411,벌-재래종,13,882
37.5048669,128.4671105,벌-재래종,10,883
38.1453645,128.1335981,벌-재래종,5,884
35.7555413,127.0893369,벌-재래종,10,885
36.6166367,128.2654241,벌-재래종,1,886
36.6166367,128.2654241,벌-재래종,1,887
38.0402742,128.0432435,벌-재래종,9,888
37.5531992,128.4677279,벌-재래종,3,889
36.6679285,128.5584835,벌-재래종,5,890
35.6232241,127.3953874,벌-재래종,14,891
37.4856113,127.8890489,벌-재래종,6,892
35.4151198,127.7807653,벌-재래종,9,893
37.8107051,128.2724166,벌-재래종,13,894
37.3910274,128.9927715,벌-재래종,10,895
37.7965324,127.7787099,벌-재래종,5,896
36.7877626,129.2030091,벌-재래종,2,897
35.4259901,127.3648432,벌-재래종,22,898
37.9763688,128.0820625,벌-재래종,2,899
36.9836032,128.468242,벌-개량종,1,900
37.7183936,127.5757485,벌-재래종,2,901
38.1453645,128.1335981,벌-재래종,15,902
35.485308,127.5426539,벌-재래종,2,903
36.0302856,127.9284691,벌-재래종,2,904
37.2672498,128.9539575,벌-개량종,80,905
37.2761431,128.4221375,벌-개량종,200,906
35.1077764,127.2000409,벌-재래종,16,907
37.5779448,128.5344673,벌-재래종,8,908
37.7120915,127.7440552,벌-재래종,10,909
36.7516478,126.9660455,벌-재래종,1,910
37.6343265,126.3988995,벌-재래종,2,911
35.6414668,127.201126,벌-재래종,200,912
37.0060873,128.9653695,벌-재래종,3,913
35.9454491,127.3208264,벌-재래종,20,914
35.8975893,127.3115218,벌-재래종,20,915
35.5363475,126.8081715,벌-개량종,120,916
35.4142743,127.3487711,벌-재래종,25,917
35.4196814,127.6117698,벌-개량종,16,918
37.6037604,128.3210882,벌-재래종,3,919
37.6644632,127.6998828,벌-재래종,13,920
35.6030592,127.596053,벌-재래종,10,921
35.822442,127.344502,벌-재래종,33,922
37.5019304,128.7080385,벌-재래종,4,923
35.9429234,128.9490738,벌-개량종,250,924
37.6361022,128.3700029,벌-재래종,3,925
37.017043,128.8162766,벌-재래종,4,926
36.9576622,127.2127404,벌-재래종,1,927
35.354195,127.5896257,벌-재래종,2,928
37.763285,127.5286119,벌-재래종,2,929
36.8484432,127.9865342,벌-재래종,2,930
34.3748605,126.6614699,벌-재래종,17,931
36.4518737,129.4294626,벌-재래종,50,932
37.1778476,128.7549387,벌-재래종,3,933
35.354195,127.5896257,벌-재래종,6,934
37.4261432,126.9184737,벌-개량종,2,935
35.8134957,127.2866581,벌-재래종,45,936
37.8764886,128.0984423,벌-재래종,6,937
37.9429407,127.4806675,벌-재래종,6,938
37.6685086,127.4860673,벌-재래종,2,939
37.6617845,127.5291954,벌-재래종,5,940
35.6269529,129.2847549,벌-재래종,1,941
36.8992222,128.4537971,벌-재래종,2,942
35.6232241,127.3953874,벌-재래종,20,943
34.4722055,127.2029507,벌-재래종,42,944
35.354195,127.5896257,벌-재래종,2,945
36.3125036,126.6942481,벌-재래종,1,946
36.1607314,127.8561939,벌-재래종,30,947
36.0501173,128.589178,벌-재래종,2,948
36.0501173,128.589178,벌-재래종,2,949
37.7803639,127.9135629,벌-재래종,6,950
35.6019213,127.1434343,벌-재래종,140,951
37.7952538,127.637333,벌-재래종,5,952
37.5893415,127.4947634,벌-재래종,2,953
34.3886384,126.673364,벌-재래종,10,954
37.866666,128.3416211,벌-재래종,12,955
37.43714,127.4569735,벌-재래종,2,956
36.0302856,127.9284691,벌-재래종,1,957
36.6211096,128.1016145,벌-재래종,10,958
35.891691,127.3976681,벌-재래종,22,959
36.9694817,128.7708492,벌-재래종,3,960
35.9718139,127.4414868,벌-재래종,1,961
37.3312441,126.7691931,벌-개량종,2,962
34.810344,127.0284393,벌-재래종,61,963
35.4758135,126.7550335,벌-개량종,1,964
37.5893415,127.4947634,벌-재래종,3,965
37.3264572,127.8461587,벌-재래종,30,966
36.6211096,128.1016145,벌-재래종,3,967
35.4402894,127.4044142,벌-재래종,1,968
37.1981957,127.3366783,벌-재래종,2,969
37.2807191,127.5134139,벌-개량종,1,970
37.7803639,127.9135629,벌-재래종,14,971
36.9694817,128.7708492,벌-재래종,4,972
36.3616331,128.7962705,벌-재래종,2,973
36.9576622,127.2127404,벌-재래종,1,974
37.0529246,128.2095856,벌-재래종,1,975
36.795644,127.8382474,벌-재래종,2,976
35.0380394,126.9087248,벌-재래종,40,977
36.8992222,128.4537971,벌-재래종,7,978
35.6019213,127.1434343,벌-재래종,27,979
38.1759283,127.5417197,벌-재래종,5,980
38.1759283,127.5417197,벌-재래종,15,981
38.0777327,127.519277,벌-재래종,1,982
34.8849014,127.3922504,벌-재래종,3,983
37.8862401,127.2168372,벌-재래종,3,984
35.7070291,127.1532238,벌-재래종,15,985
35.6232241,127.3953874,벌-재래종,15,986
35.6565243,129.1392355,벌-재래종,1,987
35.5118111,129.0765389,벌-재래종,1,988
36.7563769,128.4246026,벌-개량종,70,989
38.0466608,128.3851271,벌-재래종,5,990
37.8811169,127.5245739,벌-재래종,1,991
35.6990304,127.590711,벌-재래종,1,992
37.7228102,127.8432939,벌-재래종,7,993
37.6654255,127.5054068,벌-재래종,5,994
37.4684441,128.2208537,벌-재래종,72,995
38.1886627,128.3651816,벌-재래종,11,996
36.5763417,128.8070598,벌-재래종,6,997
36.5475881,128.5452575,벌-재래종,73,998
37.0161648,128.7315613,벌-재래종,2,999
38.1175251,127.7190584,벌-개량종,8,1000
38.1933008,127.5902416,벌-개량종,10,1001
38.0777327,127.519277,벌-개량종,5,1002
38.0599182,127.553534,벌-재래종,9,1003
38.1220161,127.5227384,벌-개량종,10,1004
37.8594804,127.7837564,벌-재래종,6,1005
37.0527052,128.1900586,벌-개량종,2,1006
35.0611343,128.4556496,벌-재래종,13,1007
37.3116906,127.3799627,벌-재래종,3,1008
35.0237325,128.0824143,벌-재래종,1,1009
35.354195,127.5896257,벌-재래종,4,1010
36.9833588,127.2304655,벌-재래종,1,1011
37.6814752,127.6318406,벌-재래종,50,1012
37.8228476,127.9549594,벌-재래종,6,1013
37.5991199,127.5944092,벌-개량종,10,1014
36.7047911,128.8286576,벌-재래종,1,1015
36.4034175,129.0243083,벌-재래종,1,1016
37.5710458,127.6416006,벌-재래종,4,1017
37.8764886,128.0984423,벌-재래종,12,1018
37.2534286,128.726245,벌-재래종,1,1019
37.9763688,128.0820625,벌-재래종,2,1020
35.6305091,127.3303778,벌-개량종,60,1021
36.0840588,128.4993854,벌-재래종,8,1022
35.6232241,127.3953874,벌-재래종,10,1023
37.6426333,127.8650768,벌-재래종,2,1024
35.6010073,126.4997293,벌-재래종,3,1025
34.3617495,126.6617565,벌-재래종,1,1026
37.2882089,127.8796149,벌-재래종,1,1027
37.4933412,127.8543931,벌-재래종,2,1028
35.2053772,128.1165386,벌-재래종,55,1029
35.4613511,127.7911938,벌-재래종,2,1030
35.6835943,126.674112,벌-재래종,1,1031
37.2775872,128.0831466,벌-재래종,5,1032
37.694464,128.2708307,벌-재래종,18,1033
37.3116906,127.3799627,벌-재래종,2,1034
37.7267059,126.9116461,벌-재래종,3,1035
35.1077764,127.2000409,벌-재래종,20,1036
35.2938097,127.9227657,벌-재래종,96,1037
36.929005,127.9105637,벌-재래종,1,1038
38.1759283,127.5417197,벌-재래종,20,1039
38.1759283,127.5417197,벌-재래종,4,1040
38.0777327,127.519277,벌-재래종,35,1041
38.1759283,127.5417197,벌-재래종,2,1042
38.1759283,127.5417197,벌-재래종,17,1043
38.1759283,127.5417197,벌-재래종,15,1044
38.1759283,127.5417197,벌-재래종,14,1045
37.2775872,128.0831466,벌-재래종,7,1046
37.8598438,128.1293578,벌-재래종,2,1047
35.4151198,127.7807653,벌-재래종,5,1048
37.2520769,128.7817425,벌-재래종,4,1049
35.4114491,127.382667,벌-재래종,20,1050
36.9691539,127.9232858,벌-재래종,6,1051
35.0146387,127.6844058,벌-재래종,12,1052
37.9429407,127.4806675,벌-재래종,2,1053
37.9429407,127.4806675,벌-재래종,6,1054
36.8484432,127.9865342,벌-재래종,1,1055
34.9918255,127.1324743,벌-재래종,15,1056
34.9908486,126.9213478,벌-재래종,30,1057
37.2775872,128.0831466,벌-재래종,2,1058
37.2775872,128.0831466,벌-재래종,2,1059
36.9448146,128.9381286,벌-재래종,8,1060
35.6490244,128.8541177,벌-재래종,3,1061
35.8703189,127.2653376,벌-재래종,30,1062
37.6418514,127.6530618,벌-재래종,7,1063
37.9872585,128.6295139,벌-재래종,13,1064
36.8992222,128.4537971,벌-재래종,8,1065
37.7524819,127.437941,벌-재래종,1,1066
35.7690276,128.6778895,벌-개량종,2,1067
36.9691539,127.9232858,벌-재래종,13,1068
38.117962,127.0473841,벌-재래종,17,1069
37.6518777,127.74339,벌-재래종,35,1070
36.4616321,128.9410712,벌-재래종,18,1071
37.6535569,127.3319806,벌-재래종,2,1072
35.485308,127.5426539,벌-재래종,4,1073
37.9429407,127.4806675,벌-재래종,1,1074
37.9429407,127.4806675,벌-재래종,1,1075
35.354195,127.5896257,벌-재래종,18,1076
37.8740024,127.909936,벌-재래종,10,1077
37.7610572,127.9813129,벌-재래종,21,1078
37.3728454,128.4052788,벌-재래종,7,1079
36.6211096,128.1016145,벌-재래종,2,1080
37.8229473,128.121852,벌-재래종,5,1081
37.7770615,128.0156889,벌-재래종,2,1082
37.8764886,128.0984423,벌-재래종,32,1083
37.8228476,127.9549594,벌-재래종,4,1084
37.6147161,127.8863288,벌-재래종,9,1085
37.9894237,128.116951,벌-재래종,1,1086
38.0771327,128.1436063,벌-재래종,4,1087
37.4788509,127.7376486,벌-개량종,32,1088
35.8134957,127.2866581,벌-재래종,60,1089
36.9395486,128.7902001,벌-재래종,3,1090
37.8107051,128.2724166,벌-재래종,7,1091
35.4412163,127.4091203,벌-재래종,12,1092
35.1813263,127.173433,벌-재래종,51,1093
35.0117982,126.8818047,벌-재래종,50,1094
35.6745167,127.2863785,벌-재래종,50,1095
38.0777327,127.519277,벌-개량종,7,1096
38.1759283,127.5417197,벌-재래종,3,1097
38.1759283,127.5417197,벌-재래종,1,1098
38.0777327,127.519277,벌-재래종,11,1099
37.4573003,127.893469,벌-재래종,30,1100
37.7492272,127.9215469,벌-재래종,6,1101
37.4338372,128.6710446,벌-개량종,500,1102
35.0146387,127.6844058,벌-재래종,3,1103
35.6990304,127.590711,벌-재래종,1,1104
35.7401886,127.4294129,벌-재래종,1,1105
36.9691539,127.9232858,벌-재래종,8,1106
37.5365529,128.2296884,벌-재래종,2,1107
36.6393275,128.5140897,벌-재래종,7,1108
36.8992222,128.4537971,벌-재래종,6,1109
37.6437711,127.9527749,벌-재래종,5,1110
37.6324523,127.7520913,벌-재래종,20,1111
37.7142062,128.1824685,벌-재래종,5,1112
37.6011843,128.2265769,벌-재래종,6,1113
37.0161648,128.7315613,벌-재래종,7,1114
35.9128626,129.4499391,벌-재래종,5,1115
35.0182672,128.4765665,벌-재래종,30,1116
37.7594062,128.5710184,벌-재래종,1,1117
35.0878407,127.6114145,벌-재래종,11,1118
35.0389006,126.9988465,벌-재래종,64,1119
37.9763688,128.0820625,벌-재래종,4,1120
38.1219556,128.3101926,벌-재래종,4,1121
38.1219556,128.3101926,벌-재래종,1,1122
37.6617845,127.5291954,벌-재래종,9,1123
37.5893415,127.4947634,벌-재래종,1,1124
37.656916,127.6122255,벌-재래종,8,1125
37.6011843,128.2265769,벌-재래종,2,1126
37.5424933,127.6341394,벌-개량종,8,1127
36.8203575,128.6044862,벌-재래종,85,1128
37.5416012,127.4258645,벌-재래종,15,1129
37.4250014,128.2967109,벌-재래종,1,1130
35.1077764,127.2000409,벌-재래종,10,1131
35.6501248,128.7060644,벌-재래종,3,1132
38.1323492,128.2292072,벌-재래종,2,1133
38.05014,128.5452484,벌-재래종,7,1134
35.891691,127.3976681,벌-재래종,2,1135
38.0497615,127.5950284,벌-재래종,3,1136
35.3338086,128.3413471,벌-개량종,10,1137
37.8654744,127.6461186,벌-개량종,30,1138
38.0777327,127.519277,벌-재래종,7,1139
35.2343442,128.8318904,벌-재래종,2,1140
38.0087006,128.1617215,벌-재래종,1,1141
36.3735292,128.9007835,벌-재래종,2,1142
37.6644632,127.6998828,벌-재래종,2,1143
37.6995714,127.8821936,벌-재래종,5,1144
36.6583598,128.8915154,벌-재래종,44,1145
37.7979718,126.3953013,벌-재래종,10,1146
35.1957011,128.4999975,벌-재래종,12,1147
38.0412339,127.0393313,벌-재래종,7,1148
36.9635809,127.9320017,벌-재래종,20,1149
34.5646638,127.148057,벌-재래종,15,1150
35.1917957,126.4357275,벌-재래종,53,1151
35.256597,126.5405597,벌-재래종,81,1152
34.7326998,127.1538776,벌-재래종,42,1153
36.0501173,128.589178,벌-재래종,8,1154
38.1886627,128.3651816,벌-재래종,60,1155
38.1681838,128.1786506,벌-재래종,10,1156
36.8744093,128.8887244,벌-재래종,3,1157
37.6617845,127.5291954,벌-재래종,8,1158
35.5165876,129.2623781,벌-재래종,26,1159
34.3748605,126.6614699,벌-재래종,10,1160
34.3748605,126.6614699,벌-재래종,2,1161
34.3839197,126.6915543,벌-재래종,10,1162
34.3342368,126.6602934,벌-재래종,19,1163
34.3342368,126.6602934,벌-재래종,8,1164
34.3342368,126.6602934,벌-재래종,26,1165
34.3342368,126.6602934,벌-재래종,10,1166
35.0181337,127.6489426,벌-재래종,15,1167
35.0181337,127.6489426,벌-재래종,25,1168
35.0181337,127.6489426,벌-재래종,15,1169
35.1934074,127.2851201,벌-재래종,7,1170
35.1934074,127.2851201,벌-재래종,12,1171
36.954022,127.8155908,벌-개량종,100,1172
36.0697318,128.9922003,벌-개량종,1,1173
37.5313869,127.6928777,벌-재래종,16,1174
37.7285179,128.0376067,벌-재래종,2,1175
38.0815097,127.4702373,벌-재래종,1,1176
35.0611343,128.4556496,벌-재래종,21,1177
34.9730223,127.1427854,벌-재래종,38,1178
37.5107169,127.6332539,벌-재래종,25,1179
35.6990304,127.590711,벌-재래종,1,1180
35.8021674,127.4199564,벌-재래종,8,1181
35.9520031,128.8967307,벌-개량종,400,1182
36.1854956,129.2051557,벌-재래종,3,1183
36.3616331,128.7962705,벌-재래종,1,1184
38.0375603,128.5476157,벌-재래종,20,1185
37.9763688,128.0820625,벌-재래종,40,1186
35.1198717,127.8975375,벌-개량종,70,1187
34.7014878,126.9485704,벌-재래종,70,1188
36.9635809,127.9320017,벌-재래종,10,1189
38.2279577,128.5206485,벌-재래종,1,1190
37.9993658,128.3250403,벌-재래종,5,1191
36.8919819,128.7963456,벌-재래종,2,1192
37.2462508,126.5257313,벌-재래종,10,1193
35.1649004,128.985722,벌-재래종,1,1194
35.1746452,128.9884548,벌-재래종,2,1195
35.693019,127.22746,벌-재래종,1,1196
35.1505106,126.9952503,벌-재래종,1,1197
34.3467695,126.6651876,벌-재래종,1,1198
36.8353368,128.910956,벌-재래종,6,1199
37.4250014,128.2967109,벌-재래종,6,1200
37.2220583,128.8218722,벌-재래종,7,1201
34.3342368,126.6602934,벌-재래종,1,1202
34.3467695,126.6651876,벌-재래종,50,1203
36.0909549,128.4829988,벌-재래종,5,1204
37.4405188,127.8508915,벌-재래종,2,1205
35.8877503,129.4453564,벌-재래종,7,1206
36.9786453,128.85124,벌-재래종,1,1207
37.6654008,126.714036,벌-재래종,1,1208
37.7142062,128.1824685,벌-재래종,3,1209
35.2270487,126.3984685,벌-재래종,11,1210
37.3793844,127.9569719,벌-재래종,13,1211
37.6020683,127.9591221,벌-재래종,5,1212
36.4593809,128.2678457,벌-개량종,150,1213
35.3338895,129.1732717,벌-재래종,6,1214
